nombre_del_hotel,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,comentario_media_hotel
meliá valencia,españa,habitación meliá,1,persona que viaja sola,muy bien,"desayuno muy completo, y amplia habitación","falta mantenimiento y algo de renovación , el soporte de la alcachofa de la ducha estaba roto",8.0,2024-07-12,fabuloso
meliá valencia,españa,habitación meliá,1,familia,excepcional,habitaciones,menús,10.0,2024-06-30,fabuloso
meliá valencia,españa,habitación meliá,1,familia,excelente,todo excelente.,,10.0,2024-06-16,fabuloso
meliá valencia,españa,alojamiento the level supreme,2,familia,"excelente en comodidad, atención, lugar, ubicación, comida, excepto en cócteles","excelente atención petfriendly, íbamos con pastoraleman de compañía!","los cocktail, nada buenos!",10.0,2024-06-14,fabuloso
meliá valencia,españa,habitación meliá,1,persona que viaja sola,mejorable,"instalaciones, comodidad, silencio en las habitaciones. maraviloso buffet de desayunos. amabilidad del personal",no te ponen ni siquiera un cepillo de dientes de cortesía. cuando lo dije en recepción me dijo que en las habitaciones standard no se ponían. valoren 133  noche una persona si no es para que pongas útiles de higiene personal y aseo de cortesía,10.0,2024-06-08,fabuloso
meliá valencia,españa,habitación meliá,1,persona que viaja sola,fantástico,edificio emblemático. buena zona.,,9.0,2024-06-05,fabuloso
meliá valencia,españa,habitación doble premium,1,pareja,fue una estancia estupenda,"me gustó mucho la limpieza, el olor y la atención del personal,","el desayuno de pan cristal con jamón podría haber sido un poco mejor, se queda bastante corto para el precio",10.0,2024-05-28,fabuloso
meliá valencia,españa,habitación meliá,1,familia,excepcional,todo. no tiene desperdicio. excepcional.,"quizá, por poner algo les diría que les hace falta una buena piña de ducha de pared para tener una experiencia mejor en la ducha.",10.0,2024-05-22,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,grupo,excepcional,todo en general era segun las espectativas,"el servicio de la cafeteria del hall ,indicaron varias veces el coste de lo que pediamos antes de pagar sin que preguntaramos ,dando por hecho que nos pareceria caro o que no entrara dentro de nuestro rango de precios sin dar por hecho que uno pide lo que va a consumir sin preguntar el precio porque el precio no es importante sino la calidad .además tardaron 5 min en servir sin que hubiera mas gente esperando antes pero si sacó los vasos del labavajillas y secó y guardo antes de hacer el café y servir las pastas de sayuno que habiamos pedido .",10.0,2024-05-21,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,"genial, para repetir.","unas vistas preciosas y que el baño tenga separado el wc me gustó, da mayor intimidad. que tuviera bañera y ducha estuvo genial aunque no me dió tiempo a usar la bañera. es un detalle también que en el baño a demás de tener gel y champú también tengan crema y acondicionador ya que a mi se me olvidó y me vino de lujo disponer de ello. seguro que volveremos a alojarnos allí cuando el presupuesto nos lo permita. la chica de la recepción muy amable.","me tocó una décima planta y tengo vértigo por lo que la subida en el ascensor viendo el paisaje fue un poco agobiante pero no importa, es un problema mio.",9.0,2024-05-21,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,buen hotel y buen desayuno.,"desayuno continental espectacular, habitación super grande y confortable , con todos los servicios, al tratarse de un edificio alto las vistas de valencia son sorprendentes.","la cama debería haber sido una , no dos juntas.",9.0,2024-05-15,fabuloso
meliá valencia,españa,habitación meliá,1,persona que viaja sola,lo diagruté mucho,"excelente, muy buena calidad y mucha variedad, los felicito",,10.0,2024-05-13,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,excelente estancia,"hemos estado encantados con su hotel, habitación, camas, servicio. todo el personal excelente y muy profesional",,10.0,2024-05-11,fabuloso
meliá valencia,españa,habitación meliá,2,familia,muy bien,las instalaciones,en recepción tardamos mucho al llegar parecía que el programa del ordenador era lentisimo. la comida del restaurante fue marítima y muy muy cara. el servicio lento muy lento. la salida del parkin fue muy dificultosa no conseguíamos abrir la barrera,8.0,2024-05-03,fabuloso
meliá valencia,españa,habitación supreme,2,familia,muy bien,,"kit de dientes, gorro de ducha , espuma para zapatos",8.0,2024-04-30,fabuloso
meliá valencia,españa,habitación meliá con vistas - 1 cama extragrande,4,familia,fantástico,"atención del personal. especialmente la persona q nos atendió en el cheking, creo q se llamaba claudia. excelente!!",,9.0,2024-04-30,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,familia,fantastico,"todo muy cuidado, el personal muy atento y detallista",que duro muy poco,10.0,2024-04-29,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,2,persona que viaja sola,excepcional,todo,,10.0,2024-04-29,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,persona que viaja sola,fantástico,,poca presión en el agua de la ducha,9.0,2024-04-27,fabuloso
meliá valencia,españa,habitación meliá,1,familia,excepcional,el inmueble,,10.0,2024-04-27,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,puente en valencia,"moderno, limpio, personal muy atento. una cafetería en el hall que invitaba a quedarte y pasar un rato",,9.0,2024-04-24,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,familia,excepcional,todo,,10.0,2024-04-23,fabuloso
meliá valencia,españa,habitación doble premium,1,pareja,muy bien,"el jacuzzi no funcionaba y era mi prioridad al ir al meliá, pagué 250  por el jaccuzzi y no funcionaba",,8.0,2024-04-18,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,fantástico,amabilidad del personal,,9.0,2024-04-16,fabuloso
meliá valencia,españa,suite junior,1,persona que viaja sola,buen hotel,,carta de room service limitada,8.0,2024-04-10,fabuloso
meliá valencia,españa,habitación meliá,1,familia,fantástico,,la cama no era cómoda.,9.0,2024-04-09,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,familia,estancia agradable,todo excelente el desayuno y la comodidad la ducha y la bañera. todo excelente,la verdad es que me gustó todo no hay nada que no me gustara,10.0,2024-04-05,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,excepcional,todo,nada p,10.0,2024-04-04,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,genial y relajante,"el spa está genial y las habitaciones son muy confortables, la moqueta aporta insonorización y es muy comoda",al entrar en la habitación olía mucho a pintura o ha cerrado,8.0,2024-04-02,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,repetiría,la habitación era grande y cómoda.,"el restaurante,no tiene variedad, aunq tienen un bar que está muy bien y se complementa una cosa con otra.",10.0,2024-03-29,fabuloso
meliá valencia,españa,habitación meliá,2,pareja,hotel para volver.,"el desayuno completo y variado. la ubicación del hotel la hubieramos preferido más cercana al centro de la ciudad, aunque hay transporte urbano. aún comprendiendo las medidas de seguridad, el no poder abrir las ventanas, resulta un poco claustrofóbico.",en general todo muy bien. lo he descrito en la anterior pregunta. no poder abrir las ventanas y la lejanía al centro de la ciudad.,10.0,2024-03-26,fabuloso
meliá valencia,españa,habitación meliá,2,pareja,estancia agradable pero alejada del centro de la ciudad.,el personal destacó por su atención y amabilidad.,la ubicación.,8.0,2024-03-25,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,familia,fantástico,"la habitación era amplia, cama muy cómoda y en general todo muy limpio.",,9.0,2024-03-24,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,un día maravilloso,"una estancia muy agradable. no le faltó detalle. todo precioso, oliendo a rituals, personal muy amable. la habitación preciosa y el baño espectacular con ducha y bañera. gel, champú y crema de rituals. parking con acceso directo a los ascensores que te dejan en y habitación. todo muy muy bien y el desayuno espectacular.","la única pega que pondría es que en el baño no hay enchufe para uso propio hay secador pero enchufado con cajetín  por lo tanto si quieres enchufar unas planchas, tienen que tener el cable largo, pues tienes que hacerlo en el enchufe que está entre la entrada y la habitación y peinarte en el espejo de la entrada. tampoco podrías usar un irrigador dental enchufable. otra cosa que también notamos, fue que había poca presión en la ducha.",10.0,2024-03-04,fabuloso
meliá valencia,españa,habitación meliá,1,persona que viaja sola,normal,todo ok,todo ok,8.0,2024-03-03,fabuloso
meliá valencia,españa,habitación meliá,1,familia,lo recomiendo 100 ,super moderno la cama muy comoda productos de rituals desayuno muy completo,"es colchon de la cama suplementoria, lo deberian cambiar",10.0,2024-02-27,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,un alojamiento que te hace sentir como en casa,habitaciones muy grandes y súper limpias,,10.0,2024-02-20,fabuloso
meliá valencia,españa,suite junior supreme the level,1,pareja,súper bien !!!,"todo fenomenal , para repetir !",,10.0,2024-02-20,fabuloso
meliá valencia,españa,habitación meliá,1,familia,excepcional,,que pone en el anuncio que está incluido el mini bar y luego resulta que no lo está y cuando te vas a ir del alojamiento te lo cobran el suplemento,10.0,2024-02-18,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,2,pareja,excepcional,el colchón y el baño lo mejor,las al almohadas muy blandas pero fue acostumbrarse y bien,10.0,2024-02-16,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,genial,"buena zona, tranquilidad, comercios y restaurantes de varios tipo cercanos al hotel, habitación amplia, camas comodisimas y el personal muy amable.","que las teles podrían estar preparadas con smart tv, no esta demás especificarlo así el cliente se puede llevar su fire tv portatil. por lo demás todo perfecto",9.0,2024-02-08,fabuloso
meliá valencia,españa,habitación meliá,1,familia,gran servicio. nuevo hotel de cinco estrellas.,maravilloso hotel. buenos desayunos. muy limpio..,no es posible acceder al spa. todo está ocupado,10.0,2024-02-08,fabuloso
meliá valencia,españa,suite junior,2,familia,excepcional,tanto la ubicación como la habitación quite nos gustaron. y el desayuno y la cena también,"entraba algo de humo desde la habitación al lado a nuestra habitación por la noche, pero nos cambiaron de habitación y se resolvió así de ágil el problema",10.0,2024-02-07,fabuloso
meliá valencia,españa,habitación meliá,2,persona que viaja sola,hotel con garantía,personal instalaciones situación de salida de la ciudad,,10.0,2024-02-04,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,muy bueno,"excelente ubicación y buen trato, todo hermoso",,9.0,2024-02-01,fabuloso
meliá valencia,españa,habitación doble premium,1,pareja,opinión,nos gustó la cama y las vistas,"no funcionaba la televisión de la bañera , o no habían instrucciones para encenderla",10.0,2024-01-30,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,inicio del año con una buena vista,estupendo,,9.0,2024-01-28,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,muy bueno! volvería a ir,"el personal fue amable y considerado. las habitaciones eran increíbles, realmente por el precio no nos esperabamos una habitación tan bella.",si no tienes coche o dinero para taxi esta bastante lejos de la parte dela ciudad mas linda para visitar,10.0,2024-01-28,fabuloso
meliá valencia,españa,habitación meliá,1,persona que viaja sola,felicidad,la barra del hotel,,10.0,2024-01-25,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,3,pareja,agradable !1 cumplió mis expectativas.,"la amplitud del hotel, la posibilidad de aparcamiento exterior, los restaurantes de alrededor.",poco servicio disponible en la cafetería central del holl. un poco caro el desayuno. 30   por persona y día si no lo cogías en a la entrada.,8.0,2024-01-05,fabuloso
meliá valencia,españa,habitación meliá con vistas - 1 cama extragrande,7,pareja,"felicitar a todos en general, particularmente a chistian por su amabilidad",todo perfecto,,10.0,2024-01-04,fabuloso
meliá valencia,españa,habitación meliá,2,pareja,excepcional,la amplitud de la habitación y la comodidad de la cama,precio muy caro del desayuno,10.0,2024-01-01,fabuloso
meliá valencia,españa,habitación meliá,1,grupo,cómoda,todo,que no presentaban muchas opciones para seguir la noche el varsovia se cerraba a las 20:00,10.0,2023-12-30,fabuloso
meliá valencia,españa,habitación doble premium,1,pareja,biek,,"nos confundimos de melia, queríamos haber estado en el centro, no íbamos a congreso ni a negocios.",8.0,2023-12-29,fabuloso
meliá valencia,españa,habitación meliá,3,familia,excepcional,todo,,10.0,2023-12-15,fabuloso
meliá valencia,españa,suite junior,3,familia,fantástico,si todo bien,lo unico que no me gusto es que los niños no tienen acceso al spa ,9.0,2023-12-13,fabuloso
meliá valencia,españa,habitación meliá,2,pareja,maravillosa valencia,el trato del personal,,10.0,2023-12-07,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,estuvo bien,"el desayuno muy bueno, había de todo para poder desayunar en condiciones y salir a la tarea se negocios.","el precio debería haber sido mejor porque para una noche casi 200  me pareció exagerado, pero bueno supongo que ahí veréis vosotros el modificar las tarifas para los viajeros y que se alojen en vuestro hotel.",10.0,2023-11-26,fabuloso
meliá valencia,españa,habitación meliá,1,familia,mejorable,la comodidad,la ubicación y el desayuno,9.0,2023-11-22,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,muy buena,"serviciales , resolutivos y súper amables veníamos con mi mujer recién operada y nos trataron de maravilla, buen bufete desayuno y la habitación nos hicieron un upgrade por la convalecencia que agradezco enormemente la verdad excelente",el servicio en la terraza inexistente vivieron a darme la carta y tuve que entrar a pedir mi comida 20min mas tarde por que no vinieron a hacer comanda,10.0,2023-11-20,fabuloso
meliá valencia,españa,habitación meliá con vistas - 1 cama extragrande,1,familia,experiencia unica para probar,"absolutamente todo, la habitación muy amplia y luminosa con unas vistas impresionantes de toda valencia, el desayuno riquisimo y completo de todo y la ubicación, que aunque esté algo alejada del centro ciudad tiene de todo.","nada, todo perfecto",10.0,2023-11-19,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,2,pareja,hotel muy bonito a buen precio,"el hotel y sus instalaciones son muy bonitas, todo esta nuevo y limpio. habitación amplia y vistas muy bonitas.","no había enchufe en el baño ni accesorios  gorro de ducha, cepillo de dientes .",9.0,2023-11-19,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,familia,excepcional,excelente señal de aprobación con la mano,que no pude quedarme más tiempo.,10.0,2023-11-19,fabuloso
meliá valencia,españa,habitación meliá,1,persona que viaja sola,fantástico,trato y la habitación,olor de la moqueta,9.0,2023-11-15,fabuloso
meliá valencia,españa,habitación meliá con vistas - 1 cama extragrande,3,familia,muy bien,el personal excelente,son justitos con las toallas. hay bombillas fundidas,8.0,2023-11-09,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,2,pareja,excelente hotel,"la comodidad de la habitación y las instalaciones del hotel, además del buen servicio de desayuno.","un poco retirado del centro, pero bien conectado.",10.0,2023-11-06,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,familia,excelente hotel!!,las vistas desde la habitación,todo me gustó,10.0,2023-11-01,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,familia,buen hotel para descansar y tener todas las comodidades,las instalaciones y el desayuno. muy completo,nada relevante,10.0,2023-10-29,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,excelente,todo,nada,10.0,2023-10-29,fabuloso
meliá valencia,españa,habitación meliá,1,familia,fantástico,la zona de la piscina,,9.0,2023-10-23,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,2,pareja,"estancia, personal y servicio de 10","una estancia muy agradable y completa, gracias al equipo de guest experience por el detalle del cumpleaños. volveré seguro.",nada,10.0,2023-10-23,fabuloso
meliá valencia,españa,habitación supreme,4,grupo,muy bien,,"no se ventilan las habitaciones,  hablado con personal de la limpieza  y no se pueden abrir las ventanas por razones de seguridad me dijeron",8.0,2023-10-20,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,espectacular.,"la habitación, con su baño enorme, me encantó. las vistas eran espectaculares, y la atención del personal en la recepción fue buenísima.",no hubo nada que no me gustara.,10.0,2023-10-18,fabuloso
meliá valencia,españa,habitación meliá,1,grupo,fantástico,,"hola, pedimos unos sandwiches para cenar y estaban muy mal hechos, el jamón no estaba bueno, se lo comenté al día siguiente al gerente y anuló la cuenta de los sandwiches, pero no es normal que en un hotel así te hagan algo tan malo, caro y mal preparado",9.0,2023-10-18,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,el hotel es una chulada,todo!!!!,a partir de las 15h no daba el sol en la piscina.,10.0,2023-10-17,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,acierto seguro,"estuvimos poco tiempo en el hotel. pero suficiente para darte cuenta que es un hotel top de la ciudad. lo usamos para pasar nuestra noche de bodas, al ir a una discoteca próxima al hotel.",,10.0,2023-10-15,fabuloso
meliá valencia,españa,habitación meliá,2,pareja,todo perfecto,"el personal es muy agradable. tenía un congreso y tardaba prácticamente 2min, cruzar la calle.",nada,9.0,2023-10-14,fabuloso
meliá valencia,españa,habitación meliá,3,pareja,el mejor hotel de valencia,ubicación decoración instalaciones gran gimnasio desayuno,todo me gustó,10.0,2023-10-14,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,excepcional,"bonito detalle en la noche de bodas. repetiremos  la estancia,,no la boda  cara sonriendo con corazones",,10.0,2023-10-09,fabuloso
meliá valencia,españa,habitación meliá,1,familia,"nuevo, bien ubicado, pero con mala relación calidad precio.",la zona de ubicación del hotel.,el buffet algo pobre para el nivel de hotel.,8.0,2023-10-07,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,muy bien,"el desayuno muy bueno y habia de todo, las camas cojimos tres y muy comodas, un hambiente tranquilo.","piscina cerrada, y el spa va a aparte del hotel, queriamos reservar para iir al spa y nos decian que era obligatorio reservar un masaje.",8.0,2023-09-29,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,3,persona que viaja sola,excepcional,"mi más sincera enhorabuena al personal de este hotel, porque no es posible que se diga nada malo de ellos. ojalá más personas así en el resto de hoteles.",,10.0,2023-09-29,fabuloso
meliá valencia,españa,habitación meliá,2,grupo,muy bien,el personal y la limpieza,nohabía terraza en la habitacion,8.0,2023-09-27,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,excelente estancia,todo,nada,8.0,2023-09-25,fabuloso
meliá valencia,españa,habitación supreme,1,pareja,excepcional,todo,qué no había netflix,10.0,2023-09-20,fabuloso
meliá valencia,españa,suite junior,1,familia,excepcional,habitación y servicio,,10.0,2023-09-18,fabuloso
meliá valencia,españa,habitación meliá,2,persona que viaja sola,estupenda,"me gustó la ubicación, desayuno y sobre todo la atención.",algo que no se puede controlar como el tiempo.,9.0,2023-09-18,fabuloso
meliá valencia,españa,habitación meliá,2,familia,perfecto,todo,,10.0,2023-09-17,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,grupo,descanso y disfrute,"la piscina me la imaginaba por la foto más grande. estuvo bien pero la foto da lugar a error. nos encantó la habitación y el baño sobretodo y la cama su comodidad. los artículos de baño rituals muy buenos. la entrada del hotel fabulosa, y la barra. el servicio y el trato muy bueno. el acceso a los servicios en el día de salida fue muy bueno, nos permitió disfrutar más tiempo de la ciudad. nos faltó un lugar donde poder ducharnos en un vestuario o algo así. en otros hoteles ofrecen una habitación de cortesía. yo había pensado una ducha en los baños de la piscina sería suficiente muchas gracias un saludo",,9.0,2023-09-15,fabuloso
meliá valencia,españa,habitación meliá,2,grupo,muy cómodo,habitaciones amplias y baños también.,la piscina me pareció que tenía pocas hamacas y un poco pequeña par lo grande que es el hotel,9.0,2023-09-14,fabuloso
meliá valencia,españa,habitación supreme,3,persona que viaja sola,excepcional,"el agua de la piscina estaba fría. lo que me pareció una pasada, este verano, el verano de 2023 , casi cualquier piscina y el mar mediterráneo me parecieron muy calurosos. en el mar y en otros sitios me sentí como un pollo en la olla. en la piscina de este hotel he gozado al máximo. refrescante",,10.0,2023-09-10,fabuloso
meliá valencia,españa,habitación meliá,2,pareja,bonito y cómodo hotel en valencia,"la amplitud del hotel, la habitación muy cómoda con bañera y ducha insonorizada y con buena vista, el desayuno",que el spa sea de pago y a precio elevado. que el menú de media pensión tenga la mitad de los platos con coste extra de hasta 6 ,9.0,2023-09-03,fabuloso
meliá valencia,españa,habitación doble premium,1,pareja,escapara lujosa,"la habitación impecable, las vistas son impresionantes y puedes ver prácticamente toda la ciudad. en todo momento la atención fue de 10, y nos sentimos perfectamente atendidos durante nuestra estancia.","el servicio de spa que ofrece el hotel, estuvo lleno durante toda nuestra estancia, siendo imposible acceder a él necesitando reserva previa, pero no nos informaron previamente de que debíamos realizar dicha reserva con anterioridad. finalmente nos quedamos sin poder disfrutar del servicio de spa, una pena.",9.0,2023-09-03,fabuloso
meliá valencia,españa,habitación meliá con vistas - 1 cama extragrande,2,grupo,agradable.,personal muy amable y servicial. bufet desayuno muy completo y variado. spa muy recomendable.,esta el hotel apartado del centro histórico.,9.0,2023-09-02,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,2,pareja,fantástico,la habitación,un poco lejos del centro,9.0,2023-08-28,fabuloso
meliá valencia,españa,habitación meliá,1,familia,perfecto,para ir a la feria de muestras es perfecto.,nada,10.0,2023-08-27,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,persona que viaja sola,excepcional,"el feeling de volver a tus orígenes sintiéndote turista hospedado en un lugar emblemático en el desarrollo reciente ,más o menos de la ciudad ... personal eficiente y agradable e instalaciones muy apetecibles y disfrutables a tope",,10.0,2023-08-25,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,3,pareja,excelente el trato en masajes en el spas,todo muy bien,,9.0,2023-08-25,fabuloso
meliá valencia,españa,habitación meliá,1,familia,muy buen hotel en las afueras de valencia.,"hall, habitaciones, gimnasio  todo de gran nivel?",altura del parking justa para coche con cofre.,10.0,2023-08-24,fabuloso
meliá valencia,españa,habitación meliá,2,familia,"relajacion, descanso",la habitacion grande para lo que ofrecen hoy en los hoteles y el personal muy amable,"no me gustó el desayuno, poca calidad en los productos, tengo que agradecer que me hicieran una tortilla que le pedí. la piscina es muy pequeña pero al menos para quien quiera pasar un rato en ella vale.",8.0,2023-08-23,fabuloso
meliá valencia,españa,habitación meliá,3,pareja,muy bien,la limpieza de la habitación y la comodidad de las camas.,"la piscina es más pequeña de lo que parece, no hay tantas tumbonas como se muestran en la foto de referencia, el agua estaba bastante turbia.",8.0,2023-08-21,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,descubrimiento de hotel,"que tiene de todo esta muy bien muy limpio todo,habitacion grande",que se tiene que pagar por todo,8.0,2023-08-21,fabuloso
meliá valencia,españa,habitación meliá,2,pareja,guay,el spa es maravilloso y la chica muy amable y simpatica,"la piscina mucha gente y poco espacio, no pudimos bañarnos ni una vez",9.0,2023-08-20,fabuloso
meliá valencia,españa,habitación meliá,2,familia,muy satisfactoria,"instalaciones, silencio en habitaciones y atención del personal",cierta humedad en sabanas y toallas por el clima,10.0,2023-08-18,fabuloso
meliá valencia,españa,habitación meliá,1,grupo,lejos del centro,habitación,piscina,8.0,2023-08-18,fabuloso
meliá valencia,españa,habitación meliá,3,familia,vacaciones en familia,me gusto sus instalaciones,nada que comentar,10.0,2023-08-17,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,sobresaliente,"la atencion de los empleados ,la calidad del hotel en general, la limpieza y la comodidad de las camas, todo perfecto es un gran hotel  ","no le pongo un 10, porque nos pareció raro que todo el hotel tenía una limpieza sobresaliente menos el agua de la piscina, que estaba muy sucia . por lo demas excelente",9.0,2023-08-17,fabuloso
meliá valencia,españa,habitación doble premium,3,pareja,maravilla,las habitaciones premium muy amplias y completas la tele de la bañera de hidromasaje lo mejor,la piscina pequeña y sin tumbonas,10.0,2023-08-17,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,2,pareja,excelente,las instalaciones y el servicio en general de 10,quizás un poco lento el servicio de limpieza de habitación,10.0,2023-08-17,fabuloso
meliá valencia,españa,habitación meliá,5,familia,muy bien,,el buffet desayuno,8.0,2023-08-16,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,2,pareja,buena,todo,nada,8.0,2023-08-16,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,6,pareja,ir a valencia sin conocer el melia es como ir a granada sin conocer la alhambra,"llegamos a las 23.50 horas tras un retraso de 15 horas y un extravío de maleta que nos la trajeron al quinto día de estancia. pasamos el día en el meliá costa del sol que ya nos encantó pero al bajar del taxi y ver la majestuosidad del meliá valencia nos dimos cuenta que en torremolinos nos quedamos cortos. no sé por donde empezar... una impresionante habitación en la planta 25 con un minibar y unas instalaciones de calidad y detalles superior; una cama que parecía dormías en el cielo; unos ascensores que siempre estaban disponibles; una limpieza impecable; una recepción con un equip  de profesionales de primera  gracias elena, por mediar con iberia por nuestro equipaje ; una cafetería oval donde tanto javier como mi tocayo nos daban un trato exquisito; una zona de copas, varsovia, con un ambiente de primera; una piscina en la planta primera formidable y una zona de relax en el spa hamam que fue nuestra despedida de este maravilloso hotel, que de seguro volveremos algún día. el hotel está en beniferri, una de las mejores zonas residenciales de valencia; a cinco minutos del metro y con una parada de autobús a cincuenta metros escasos donde el n  62 te dejaba o te traía del centro de valencia y lo mismo hacía el n  99 que iba directo a bioparc. muchas gracias, melia valencia, por unas vacaciones inolvidables","para ser totalmente sinceros, busqué y busqué fallos, faltas o algo pero no hubo manera de encontrar nada de nada; hemos viajado muchísimo y jamás he visto un caso similar; os he dado un diez porque sois un hotel diez. chapó",10.0,2023-08-15,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,excelente,la habitación,la tele es antigua,10.0,2023-08-13,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,perfecto,atención 24 horas,todo bien,9.0,2023-08-13,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,5,familia,habitación cómoda y adaptada pero las instalaciones mejorables.,"las habitaciones son muy grandes aunque el armario pequeñito. el tener bañera y ducha ayuda mucho para personas con movilidad reducida como era nuestro caso. el te y café de cortesía se ha repuesto al día, cosa que se agradece y los jabones de rituals y servicio de toallas de piscina.","el agua de la piscina estaba sucia, aparentemente de las cremas solares y demás, pero escuecen mucho los ojos al utilizarla. para personas de movilidad reducida no es la mejor opción y aparenta más grande en la foto. además uno de los tres ascensores que creo se averió anoche, hoy todavía estaba igual, por lo que hemos tardado 1 hora en bajar de una planta 7 a recepción, subiendo a la planta 30 primero. se hubiera agradecido primero dar la alternativa de los ascensores internos antes y segundo, por lo menos el ofrecer un café, ya que por ese retraso nos quedamos sin desayunar en otro sitio. aun así, entiendo que ha sido algo puntual. el gimnasio es muy amplio pero creo que necesita más material y espejos.",8.0,2023-08-13,fabuloso
meliá valencia,españa,habitación meliá,3,familia,excepcional,"instalaciones , comodidad y amplitud de la habitación",lentitud check in,10.0,2023-08-12,fabuloso
meliá valencia,españa,habitación meliá,1,pareja,excepcional,todo en general,la piscina que se pone a tope de guiris,10.0,2023-08-11,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,1,pareja,me gusta mucho la habitación siempre que eligo y la comida es mejorable respecto a la bollería tipo croissant que deberí,todo en general,no tengo nada negativo hacia el hotel,10.0,2023-08-10,fabuloso
meliá valencia,españa,habitación meliá,2,pareja,tened cuidado si lleváis mascota,todo,"pues el suplemento de 40  por llevar perro y 35  más porque en la habitación que tenía no era de perros, es decir, 75  por días más por llevar mascota.",10.0,2023-08-10,fabuloso
meliá valencia,españa,habitación supreme,1,persona que viaja sola,"perfecto, mismo con algunos disgustos",todo. y el silencioso,el servicio de habitación. casi hora y media llamando y no contestaban,10.0,2023-08-09,fabuloso
meliá valencia,españa,habitación meliá con 1 cama extragrande,5,familia,muy agradable,las habitaciones,la piscina muy chica y mucha gente,8.0,2023-08-07,fabuloso
meliá valencia,españa,habitación meliá,2,grupo,estancia muy agradable en todos los sentidos. sin duda repetiré cuando vuelva a valencia,desayuno muy completo y variado,,9.0,2023-08-07,fabuloso
meliá valencia,españa,habitación doble premium,1,pareja,fantástico,ubicación.,piscina pequeña.,9.0,2023-08-03,fabuloso
meliá valencia,españa,habitación meliá con vistas - 2 camas individuales,3,pareja,inolvidable,todo fue excelente.,,10.0,2023-08-02,fabuloso
meliá valencia,españa,habitación meliá con vistas - 1 cama extragrande,1,pareja,fantástico,"las instalaciones, geniales.",,9.0,2023-08-02,fabuloso
