nombre_del_hotel,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,comentario_media_hotel
silken puerta valencia,españa,,2,grupo,excepcional,"la ubicación muy bien ,en 20 min. estás en el centro y para ir a la playa bus en la calle de al lado.","me gustó todo,el hotel 10 tanto en comodidad limpieza como atención del personal.lo recomiendo.",10.0,2025-03-21,fabuloso
silken puerta valencia,chile,,2,persona que viaja sola,cumple expectativas!,"la habitación junior suite era excepcional. buena comida y desayuno buffet excelente, muy variado.",la habitación estándar tenía mala vista.,8.0,2025-03-21,fabuloso
silken puerta valencia,españa,,1,grupo,buena,todo bien,todo bien,10.0,2025-03-16,fabuloso
silken puerta valencia,españa,,3,pareja,fantástico,el personal del servicio de cena en el restaurante,,9.0,2025-03-13,fabuloso
silken puerta valencia,españa,,2,pareja,muy bien,buena ubicacion. personal muy amable y dispuesto a solucionar cualquier invonveniente. limpieza.,"desayuno no acorde al precio, poca variedad . no vale la pena.",8.0,2025-03-12,fabuloso
silken puerta valencia,españa,,2,familia,muy bien,ubicación.,,8.0,2025-03-10,fabuloso
silken puerta valencia,españa,habitación doble con terraza,2,familia,ambiente acogedor,"el alojamiento estaba muy agradable, limpio, cómodo y confortable, además de bien situado al objeto de nuestro viaje. la habitación era muy amplia, limpia, con un buen baño y cama muy cómoda.","la disposición y organización del desayuno por el poco espacio que había, y la incomodidad provocada a los comensales al asistir al buffet, que era muy variado y, en general, apetitoso.",8.0,2025-03-10,fabuloso
silken puerta valencia,españa,habitación doble con terraza,1,persona que viaja sola,fantástico,"me gustó mucho el hotel, personal muy amable y habitación amplia con terraza, moderna , limpia y con todos los enseres necesarios.",me gustó todo en general,9.0,2025-02-23,fabuloso
silken puerta valencia,españa,,1,persona que viaja sola,fantástico,tranquilidad. habitaciones modernas espaciosas y limoias. la ubicación es buena si tienes pensado ir a mestalla o a la zona de la ciudad de las artes,,9.0,2025-02-16,fabuloso
silken puerta valencia,chile,,1,familia,fantástico,buen hotel. muy bune desayuno. muy bien ubicado cerca del estadio mestalla,todo bien.,9.0,2025-02-13,fabuloso
silken puerta valencia,españa,,1,pareja,muy bien cara sonriendo,"la habitación grande, limpia y muy cómodas las camas, el desayuno con variedad y el personal de recepción muy amable. precio y calidad muy bien.",,9.0,2025-01-26,fabuloso
silken puerta valencia,españa,,1,persona que viaja sola,fantástico,"me gustó mucho el trato del personal de recepción, muy amables y correctos en el trato.","creo que tendrían que plantearse una entrada adyacente o paralela al restaurante,el día de mi llegada había un evento y la recepción estaba llena de gente.",9.0,2025-01-12,fabuloso
silken puerta valencia,argentina,,5,pareja,fantástico,"el hotel es muy lindo, con buenas camas y buen tamaño de habitación. es la segunda vez que estamos, a nosotros nos sirve la ubicacion porque vamos en coche, no es céntrica pero tiene cerca varias líneas de bus",,9.0,2025-01-10,fabuloso
silken puerta valencia,españa,,1,pareja,hotel 4 estrellas muy bueno.,"personal muy amable, las instalaciones geniales, y la ubicación bastante buena. en general muy buen hotel.",,9.0,2025-01-04,fabuloso
silken puerta valencia,españa,,1,pareja,excepcional,comodidad y cercanía,"por poner algo, que hubiera bañera. pero todo genial",10.0,2024-12-21,fabuloso
silken puerta valencia,españa,,1,pareja,hotel moderno y bien acondicionado,"bueno la ubicación fue lo único que me desconcertó un poco, dado que se sitia en una calle poco comercial  de hecho no nos fue muy facil encontrar un sitio destacable para comer , pero por lo demás muy bien.",pues su ubicación y las pocas opciones de aparcamiento que no fueran el garaje del propio hotel.,8.0,2024-12-19,fabuloso
silken puerta valencia,españa,,1,familia,confortable,"el personal de recepción fué muy atento y agradable. utilizamos el restaurante para la cena, producto muy bueno y una buena atención.","estuve muy poco tiempo como para poderlo valorar, sólo comentar que las camas me parecieron muy pequeñas.",9.0,2024-12-13,fabuloso
silken puerta valencia,españa,,2,familia,estancia agradable,"habitación en buen estado y limpia. desayuno buffet con la variedad habitual sin ser muy extensa. posibilidad de cenar en el restaurante, carta variada de entrantes, bocadillos y platos, aunque no muy extensa. parking con buen acceso y luminoso.","la habitación estaba en un tercer piso y se escuchaba algo el tráfico de la calle, podía estar mejor insonorizada.",8.0,2024-12-10,fabuloso
silken puerta valencia,españa,,1,pareja,cumplió nuestras expectativas. excelente trato y muy confortable.,atención muy buena. ubicación buena pero sin acceso a metro cercano. desayuno buffet bueno.,el desayuno buffet puede ser mejorable. poco espacio y mal ubicados los alimentos. el resto todo perfecto para una buena estancia en valencia.,9.0,2024-11-20,fabuloso
silken puerta valencia,españa,,9,pareja,fantástico,localización céntrica,"al pedir información en recepción no supieron explicarnos nuestras necesidades. había carrera y desconocían su trazado, afecciones de vías cortadas al tráfico y nos recomendaron abandonar el hotel a las 06:00 de la mañana cuando el avión salía a las 11:00 horas y posteriormente las calles de esa zona no resultaron afectadas",9.0,2024-10-28,fabuloso
silken puerta valencia,españa,,2,familia,excepcional,"ubicación, comidas, atención del personal y limpieza general","nada, fue todo correcto",10.0,2024-10-28,fabuloso
silken puerta valencia,españa,,1,persona que viaja sola,muy bien,"tiene habitaciones amplias y bastante equipadas , el servicio de recepción es rápido y eficaz",un poco lejos del centro la cama no me pareció muy cómoda,8.0,2024-10-25,fabuloso
silken puerta valencia,españa,,1,pareja,buena estancia,la cama era muy cómodo. muy bien situado. buen desayuno,tuvimos un problema con la ducha pero el hotel lo solucionó,8.0,2024-10-24,fabuloso
silken puerta valencia,españa,,3,pareja,buena relación calidad precio,"el desayuno,sin ser un buffet ostentoso, tenía de todo para desayunar bien.era correcto",es un 4 justito pero no está mal. es una buena relación calidad precio,8.0,2024-10-19,fabuloso
silken puerta valencia,españa,,1,persona que viaja sola,muy bien,buena ubicación por la zona de mestalla. 10 minutos andando desde estación de metro  aragon  elección de sitios para comer cerca,,8.0,2024-10-16,fabuloso
silken puerta valencia,españa,,2,pareja,muy bien,cama muy cómoda y habitación muy limpia.,el espacio del desayuno no es amplio. queda poco espacio para desplazarse. la ubicación.,8.0,2024-10-04,fabuloso
silken puerta valencia,españa,,1,pareja,bien.,la decoración e instalación del baño y el parking privado en el interior del hotel.,- la cama sonaba mucho. - no había plancha para la ropa. - se escuchaba mucho el ruido de la calle.,8.0,2024-09-16,fabuloso
silken puerta valencia,españa,,1,pareja,"todo muy bien ,habitaciones muy limpias y agradables","tuvieron un detalle, cuando baje al parking a recoger mi coche me encontre un papelito diciendo me que me habían limpiado el cristal frontal del coche me parece un detalle genial ya que del viaje estaba lleno de bichos .gracias","la recepcionista era extranjera y fue muy poco comercial a la llegada , muy seca en cuanto a la amabilidad.",9.0,2024-09-09,fabuloso
silken puerta valencia,españa,,1,grupo,muy agradable.,"en general me gusto todo, la ubicación, desayuno bien, personal agradable y la habitación limpia pero el espacio un poco pequeño para 3 adultos.","mejorar los pasillos de acceso a las habitaciones, huelen un poco raro antiguo, a tabaco  y la iluminación de los pasillos, demasiado tenue.",8.0,2024-09-07,fabuloso
silken puerta valencia,españa,,3,familia,muy bien,el desayuno,la tv estaba muy lejos de la.cama y el mando no captaba la.señal.,8.0,2024-09-06,fabuloso
silken puerta valencia,españa,,2,familia,estancia perfecta,"su ubicación, las instalaciones y la amabilidad del personal",todo bien,9.0,2024-09-06,fabuloso
silken puerta valencia,españa,,3,pareja,excepcional,buena ubicación y preciosa y cómoda habitación. personal amable,,10.0,2024-09-04,fabuloso
silken puerta valencia,españa,habitación doble con terraza,5,pareja,"calidad precio perfecto, excelente ubicación","la ubicación, la limpieza y las camas",,8.0,2024-08-31,fabuloso
silken puerta valencia,españa,,2,pareja,el colchon persona con la mano en la frente,el trato en restaurante.,"el colchon. creo que para un hotel de 4 estrellas, el colchon de muelles no és el mas adecuado.",8.0,2024-08-29,fabuloso
silken puerta valencia,españa,habitación doble con terraza,2,pareja,excepcional,la comida.,sólo le falta una piscina para tener las 5 estrellas.,10.0,2024-08-27,fabuloso
silken puerta valencia,españa,,3,pareja,fantástico,"son amables, atentos. las comidas estaban bastante bien.",las vistas por la ventana.,9.0,2024-08-27,fabuloso
silken puerta valencia,españa,,5,familia,excepcional,el desayuno muy rico y variado. muy limpio y sin ruido,,10.0,2024-08-16,fabuloso
silken puerta valencia,españa,,1,persona que viaja sola,fantástico,"desayuno sencillo, pero correcto",,9.0,2024-08-13,fabuloso
silken puerta valencia,españa,,1,pareja,fantástico,"servicio, comodidad e instalaciones",ruido procedente de otras habitaciones,9.0,2024-08-01,fabuloso
silken puerta valencia,españa,habitación doble con terraza,5,pareja,vacaciones calurosas,la atención de los empleados en recepción,"que el día anterior pusimos el cartel de limpieza y dio la sensación que como nos íbamos al día siguiente no se esmeraron como días atrás, había zonas sin limpiar, el suelo con arena......",8.0,2024-07-28,fabuloso
silken puerta valencia,españa,,2,pareja,un gran hotel en el centro de valencia,"ubicación, instalaciones y personal ",tuvimos un problema en la habitación y a media noche nos cambiaron a una suite  gran trabajo del personal.,8.0,2024-07-23,fabuloso
silken puerta valencia,españa,,1,familia,muy bien,,"no tenia bidé y tampoco me gustó que la puerta fuera traslucida. falta agarradera en ducha. por lo demas el baño su espejo, su ducha y la habitación bien. faltaron unas botellas de agua de cortesía",8.0,2024-07-22,fabuloso
silken puerta valencia,españa,,1,pareja,fantástico,,a las 14:30h. todavía no tenían la habitación preparada.,9.0,2024-07-19,fabuloso
silken puerta valencia,francia,,1,persona que viaja sola,cómodo y con buen desayuno,está muy bien y el desayuno también,está un poco alejado del centro,8.0,2024-07-14,fabuloso
silken puerta valencia,españa,,5,pareja,"en general, todo muy bien.","la habitación en sí estaba muy bien. el personal muy correcto y el desayuno era variado, con opciones sanas y ricas. en ocasiones permitían cambiar la cena por la comida  en media pensión  y eso facilitaba hacer planes sin perder algunas de las comidas contratadas. la limpieza diaria de las habitaciones era muy buena.",no podría decir algo que me llamase la atención en el apartado negativo.,9.0,2024-07-13,fabuloso
silken puerta valencia,españa,,1,familia,fantástico,la cama es muy cómoda.,ascensores un poco viejos y lentos.,9.0,2024-06-29,fabuloso
silken puerta valencia,españa,,3,pareja,fantástico,desayuno muy bien,aire acondicionado no regulable servicio cafetería cierra muy pronto,9.0,2024-06-29,fabuloso
silken puerta valencia,españa,,1,pareja,muy bien,experiencia en general. me lavaron la luna del coche sin yo pedirlo,la cafeteria cierra demasiado pronto,8.0,2024-06-24,fabuloso
silken puerta valencia,españa,,1,persona que viaja sola,fantástico,ubicación y limpieza,ruido del aire,9.0,2024-06-18,fabuloso
silken puerta valencia,españa,,2,pareja,hotel correcto pero que deben revisar su politica ecologica en cuanto a la climatizacion,hotel amplio y funcional,"en las habitaciones hacia demasiado frio , aunque dejaras el aire acondicionado apagado , al salir de la habitacion se encendia automaticamente , al llegar la habitacion estaba demasiado fria con lo q nos oigaba a abrir la ventana para subir la habitacion . muy poco ecologico y con un gran deroche de energia",8.0,2024-06-17,fabuloso
silken puerta valencia,chile,,1,pareja,"cómodo, pero muy lejos. no volvería",la comodidad de la habitación,"muy lejano, a todo tipo de atracción turística. si bien puedes ir en autobus público, pero es lejísimos de todo caminando. distancias de 40 minutos caminando aprox, o más incluso. en las características del hotel refieren otra información,la cual no es real.",8.0,2024-06-14,fabuloso
silken puerta valencia,españa,,2,grupo,muy buen hotel. tiene algunos fallos pero muy buena calidad,"la habitacion esta muy bien, el baño perfecto y me gusto mucho, muy amplia y limpia ademas de buena luminosidad. los empleados muy bien . le falta estar mas cerca de ciudad de las artes para ser perfecto.","no me gusta que un desayuno valga 16  , cuando en el bar de enfrente desayunas mucho mas barato, la cama auxiliar estaba regulera la de la habitac 217, os faltan sofas en la entrada recibidora , tienes q estar de pie esperando. la tv un poco pequeña. pusimos 3 toallas a cambiar despues de la primera noche y no nos dieron repuesto, las dejamos en el suelo.",8.0,2024-06-03,fabuloso
silken puerta valencia,españa,,1,pareja,muy bien,"el hotel está muy bien , céntrico y tienes de todo. el único problema fue la ducha , al no tener una mampara que cubría toda la ducha , el agua salía por todo el baño. usamos más toallas por culpa del agua que cubría el baño.",,8.0,2024-06-02,fabuloso
silken puerta valencia,españa,,2,grupo,cómoda,la habitación estaba muy bien,el entorno,8.0,2024-05-29,fabuloso
silken puerta valencia,españa,,2,grupo,muy bien,,el personal del comedor,8.0,2024-05-29,fabuloso
silken puerta valencia,españa,,1,pareja,muy buen hotel,"la habitación muy cómoda, tuvieron el detalle de ponernos una habitación mas grande. el desayuno riquísimo y al aparcar el coche en su parking tuvieron el detalle de limpiar la luna del coche, muy amables, lo recomiendo.",,10.0,2024-05-27,fabuloso
silken puerta valencia,españa,,4,pareja,muy bien,,la limpieza de habitaciones podría mejorar,8.0,2024-05-27,fabuloso
silken puerta valencia,españa,,3,grupo,muy bien,"el hotel es bonito, limpio y cómodo.",las cenas. debían de indicar que no es buffet. creo que alguna de las opciones tenía que ser algún plato sin salsas y tradicional.,8.0,2024-05-26,fabuloso
silken puerta valencia,españa,,2,pareja,muy recomendable,el desayuno es muy completo,,9.0,2024-05-21,fabuloso
silken puerta valencia,españa,,3,pareja,fantástico,instalaciones totalmente nuevas y muy limpio todo.,el servicio del personal del bar.,9.0,2024-05-17,fabuloso
silken puerta valencia,españa,,2,pareja,excelente ubicacion,ubicacion,,9.0,2024-05-15,fabuloso
silken puerta valencia,españa,,2,pareja,buena opción,"está bien ubicado, cerca del río, de zona de bares y restaurantes y a un paseo del centro. las instalaciones están bien y la habitación es cómoda.",,8.0,2024-05-14,fabuloso
silken puerta valencia,españa,,3,familia,bien,el personal recepción atento y dispuesto. resto bien.,estuvo bien todo.,9.0,2024-05-11,fabuloso
silken puerta valencia,españa,,2,pareja,excepcional,cogimos la media pensión y merece mucho la pena las cenas deliciosas.,"la cama era un pelín incómoda, pero nada horrible para dos noches",10.0,2024-05-11,fabuloso
silken puerta valencia,chile,,3,grupo,fantástico,la limpieza y el desayuno,,9.0,2024-05-07,fabuloso
silken puerta valencia,españa,,2,pareja,estancia agradable,habitación y baño muy amplio y limpio.,"los colchones eran bastante regulares, se hunden en el centro.",8.0,2024-05-03,fabuloso
silken puerta valencia,chile,,2,pareja,muy bien,"cómodo, buen desayuno.",el personal de recepción desatinado.,8.0,2024-05-01,fabuloso
silken puerta valencia,españa,,3,pareja,muy bien,habitación buena y limpia. buen desayuno.,"ubicación en una calle muy transitada, aunque con mucha disponibilidad de negocios.",8.0,2024-04-26,fabuloso
silken puerta valencia,españa,,1,persona que viaja sola,"hotel muy recomendable, volveré","desayuno muy completo, buenísimo. ubicación muy buena para ir al centro en pocos minutos habitación correcta, no tenía buenas vistas desde la habitación pero el resto todo muy bien. servicios correctos y cómodos . personal muy amable tanto recepción como restaurante seguridad nocturna, se agradece.",una sala de gym,9.0,2024-04-20,fabuloso
silken puerta valencia,españa,,2,pareja,fantástico,desayuno,olor moqueta pasillo,9.0,2024-04-12,fabuloso
silken puerta valencia,españa,,3,pareja,correcta,me gustó la habitación pero la mira era decepcionante. el trato del personal era muy amable.,el precio tan exorbitado del desayuno. no había peine en el baño,8.0,2024-04-08,fabuloso
silken puerta valencia,españa,,1,pareja,"hotel moderno , buen sitio cerca del centro y de la ciudad de las artes ,","buena ubicacion , hotel moderno la junior suite grande y con ventanas en las esquinas , el baño con una buena ducha y grande","el mando de las dos tv se ponían como querían en dos canales diferentes y no hubo manera de ponerlas bien , y soy experto en el tema las cortinas una parte no tenían foscurit y entraba mucha luz por la mañana empieza a estar todo un poco viejuno necesita una reforma",8.0,2024-04-01,fabuloso
silken puerta valencia,españa,,3,pareja,hotel muy confortable,hotel confortable y agradable a 20 minutos del centro andando. bonita decoración y trato estupendo,,9.0,2024-04-01,fabuloso
silken puerta valencia,españa,,2,pareja,muy bien,"la habitación fue muy silenciosa y amplia. la cama estaba bien, cómoda. el baño tal como muestran las fotos: amplio y luminoso. se notaba que habia sido renovado recientemente. como nota extra, dejamos el coche en el parking  15  la noche  y nos limpiaron el cristal delantero como cortesía, cosa que se agradece sobretodo después de un viaje de 800 km. el personal fue muy agradable toda la estancia, y preguntamos por un par de recomendaciones y fueron todo un acierto.","la ubicación no está mal, está a 30 minutos andando del centro, pero alrededor del hotel hay pocos establecimientos.",8.0,2024-03-31,fabuloso
silken puerta valencia,españa,,3,pareja,muy bien,la limpieza y la comodidad,sobrevalorado para ser 4 estrellas,8.0,2024-03-30,fabuloso
silken puerta valencia,chile,,1,pareja,buena calidad,todo muy bien,,10.0,2024-03-29,fabuloso
silken puerta valencia,españa,,1,familia,recomendable y si puedes coge el desayuno,habitaciones amplias y limpias.,el wifi regular. si vas con niños a la hora de descansar no pueden ver vídeos y se nota.,8.0,2024-03-27,fabuloso
silken puerta valencia,españa,,4,pareja,muy bien,la ubicación es magnífica para moverte por valencia durante las fallas.,,8.0,2024-03-26,fabuloso
silken puerta valencia,españa,,1,familia,agradable,"la habitación, aunque los colchones son bastante mejorables",,8.0,2024-03-25,fabuloso
silken puerta valencia,españa,,2,grupo,muy bien,"la cama muy cómoda , el baño limpio y la ducha con mucha presión",alejado del centro,8.0,2024-03-19,fabuloso
silken puerta valencia,españa,,1,pareja,todo bien!,"personal muy amable, cama muy cómoda, habitación amplia y baño completo.",se escucha mucho ruido de la calle,8.0,2024-03-16,fabuloso
silken puerta valencia,españa,habitación doble con terraza,1,persona que viaja sola,muy bien,personal ubicación,las instalaciones algo dejadas,8.0,2024-03-10,fabuloso
silken puerta valencia,españa,,2,pareja,"hotel cómodo, con excelente ubicación","limpieza, comodidad de las camas, ubicación y trato del personal. restaurante con un menú abundante y rico y a buen precio. parking amplio","desayuno algo más variado. la fruta está en piezas  con poca variedad  o en macedonia, y si hay algo que no te gusta en la macedonia se desperdicia.",8.0,2024-02-19,fabuloso
silken puerta valencia,españa,,2,pareja,muy bien,buena ubicación. ibstaciones nueva y cama cómoda. buen detalle limpiaron el parabrisas en el parking,no habían una botellita de agua de cortesía. mal insonorización. mucho calor en la habitación,8.0,2024-02-15,fabuloso
silken puerta valencia,españa,,1,grupo,hotel de referencia,"muy bien ubicado, cerca de la ciudad de las artes. habitaciones amplias y muy limpias.",,8.0,2024-02-15,fabuloso
silken puerta valencia,españa,habitación doble con terraza,1,persona que viaja sola,buen hotel en excelente ubicación,"me gustó la ubicación, en pleno centro de valencia así como el trato recibido, la amplitud de la habitación y la excelente terraza balcón que tenía la que contraté en i caso. el desayuno bien y muy completo.","no me gustó la oscuridad de la planta en la que me hallaba  7  planta  ni lo lentos que son los ascensores... no me gustó el tamaño del televisor, pequeño a mi entender ni la mesa de trabajo de la habitación. justa o muy llena de cosas.",9.0,2024-02-09,fabuloso
silken puerta valencia,españa,,2,grupo,fantástico,la cama,faltaba espectaculo o animación,9.0,2024-02-05,fabuloso
silken puerta valencia,españa,,5,familia,aceptable,personal del restaurante muy amable,zapatillas desechables se cobran a 3 ,8.0,2024-02-03,fabuloso
silken puerta valencia,españa,,2,pareja,fantástico,"a 25 minutos paseando al centro. habitación cómoda y limpia. desayuno muy variado y de buena calidad  por los 16 euros que cuesta, el zumo de naranja podría ser natural ","la calefacción no funcionaba en la habitación. dado aviso a recepción, vimos que de mantenimiento pasaron por la habitación a revisarlo pero seguía funcionando mal.",9.0,2024-01-30,fabuloso
silken puerta valencia,españa,,1,pareja,noche de lujo,las personas que nos atendieron nos dieron un trato exquisito. la habitación era una suite junior y me hubiese quedado a vivir allí perfectamente y sin sufrimiento alguno.,"lo único que no me gustó es la puerta del baño, que era muy bonita, pero te daba poca intimidad, a pesar de ir en pareja a veces se necesita poder ir tranquilo al baño cara sonriendo con sudor frío",10.0,2024-01-24,fabuloso
silken puerta valencia,españa,,2,pareja,muy bien,ubicación buena. desayuno bien,"las cortinas de la habitación no eran muy prácticas. la bañera de hidromasaje no funcionaba, aunque me avisaron y me compensaron con los desayunos",8.0,2024-01-16,fabuloso
silken puerta valencia,españa,,1,familia,excelente estancia en valencia.,,no había biden en el baño,9.0,2024-01-13,fabuloso
silken puerta valencia,españa,,3,familia,fantástico,el desayuno muy completo y variado. la habitación genial.,,9.0,2024-01-01,fabuloso
silken puerta valencia,españa,,2,pareja,buen hotel de paso,"todo el personal fue muy amable y atento con cualquier necesidad, el hotel se veía limpio y actualizado.","por ponerle algún pero  sabemos que estaba sujeto a disponibilidad  pedí a ser posible cama doble y nos dieron una habitación con dos camas individuales. las camas no fueron lo que esperaba, cómodas pero no con la comodidad que esperas de una cama de hotel.",8.0,2023-12-30,fabuloso
silken puerta valencia,españa,,4,pareja,todo perfecto,el desayuno muy variado y rico y la cama super cómoda y grande. 100  recomendable,,9.0,2023-12-11,fabuloso
silken puerta valencia,españa,,3,familia,estancia estupenda en un buen hotel,"estancia muy buena. habitación propia de un silken, amplia y limpia. camas cómodas y el baño grande y completamente nuevo con toiletries de acogida. el desayuno buffet aunque no excesivamente amplio pero con mucha calidad. y la media pensión totalmente recomendable, con 3 primeros, 3 segundos y 3 postres a elegir junto con 1 bebida pero de alta calidad, super rico y con una excelente presentación. el personal muy agradable. se encuentra a unos 20-25min andando del centro, un paseo agradable y bonito. el servicio de parking en el propio hotel muy comodo.","el minibar no enfriaba  las bebidas estaban del tiempo  y la ventana no cerraba bien del todo por lo que entraba ruido de tráfico de la calle. lo comunicamos y nos ofrecierón cambio de habitación a una más tranquila, y lo del minibar nos dijerón que era así.",9.0,2023-12-11,fabuloso
silken puerta valencia,españa,,2,familia,fantástico,"es cómodo, está muy cerca de la ciudad de las artes. el desayuno es bastante completo",,9.0,2023-12-08,fabuloso
silken puerta valencia,españa,habitación doble con terraza,2,pareja,muy bien,hotel con bar restaurante muy comodo para tomar algo. parking comodo y práctico. personal muy atento.,no conseguimos regular el aire acondicionado y el ambiente era frio.,8.0,2023-12-08,fabuloso
silken puerta valencia,españa,,3,pareja,acogedora,la calidad-precio,los ascensores muy lentos,8.0,2023-12-07,fabuloso
silken puerta valencia,españa,,3,pareja,maratón valencia 23,amplitud del baño,nevera no cerraba. papelera baño rota,10.0,2023-12-04,fabuloso
silken puerta valencia,bélgica,,2,persona que viaja sola,muy bien,habitación de buen tamaño con una gran cama. pese a estar en un primero dando a una calle con mucho tráfico no se oía ruido externo. no probé el desayuno pero tenía buena pinta,poca flexibilidad en la recepción para salir una hora más tarde.,8.0,2023-12-03,fabuloso
silken puerta valencia,argentina,,3,persona que viaja sola,muy buena la atención del personal,el espacio,falta de cafetera en habitación,10.0,2023-11-28,fabuloso
silken puerta valencia,españa,,2,pareja,"hotel más que correcto, para conocer valencia.","el hotel estaba bastante bien. si bien es cierto que un poco alejado del casco central, pero muy bien comunicado con tren, autobús, playa y zona de ocio. el desayuno estaba bien, correctísimo. el personal amable y muy atento.","lo único que no me gusto del hotel, aunque estaba advertido, que en concreto mi habitación estaba un poco desactualizada, en cuanto a insonorización y los muebles, que se veía que estaban algo usados. salvo eso, si coincide con una de las habitaciones ya actualizadas, es un hotel formidable para ir a conocer valencia.",8.0,2023-11-13,fabuloso
silken puerta valencia,españa,,2,familia,finde envalencia,"habitación amplia y baño moderno, personal amable y atento.","el desayuno no me convenció mucho por poca variedad, pero en general bien",8.0,2023-11-08,fabuloso
silken puerta valencia,españa,,2,pareja,estancia cómoda,la habitación y el baño muy amplio. la cama muy cómoda. ubicación medianamente buena,el check in es muy tarde,8.0,2023-10-29,fabuloso
silken puerta valencia,españa,,2,familia,muy bien,desayuno muy bueno,bañera en lugar de ducha,8.0,2023-10-29,fabuloso
silken puerta valencia,españa,,2,familia,fantástico,"buenos servicios en general. muy buena ubicación, personal atento.",,9.0,2023-10-24,fabuloso
silken puerta valencia,españa,,2,pareja,bien,"todo muy bien , excepto la cena para corredores nada que ver lo que nos ofrecieron por correo electrónico, con lo que nos encontramos al llegar a cenar nos cobraron 25  por una cena muy básica. vamos que nos hemos sentido engañados.",la cena del corredor. fue fatal,8.0,2023-10-23,fabuloso
silken puerta valencia,españa,,2,familia,personal excelente,"el personal del servicio del restaurante, especialmente el de la cena, fue excepcional. en general, todo el personal muy amable. nos trataron de 10!",,9.0,2023-10-17,fabuloso
silken puerta valencia,españa,,3,pareja,"buen hotel, en una habitación súper amplia y comoda","la habitación súper espaciosa y las camas muy cómodas, el baño estupendo",,9.0,2023-10-15,fabuloso
silken puerta valencia,españa,,2,pareja,fantástico,la atención en recepción en general y especialmente fernando,,9.0,2023-10-13,fabuloso
silken puerta valencia,españa,,2,grupo,muy satisfactoria,"todo perfecto. la habitación amplia y limpia. el baño perfecto, muy nuevo. el desayuno muy completo. volvería a repetir en este hotel.",los ascensores son un poco lentos,9.0,2023-10-01,fabuloso
silken puerta valencia,españa,,1,pareja,hotel muy recomendable,la habitacion amplia,,8.0,2023-09-27,fabuloso
silken puerta valencia,españa,,2,pareja,,,,9.0,2023-09-25,fabuloso
silken puerta valencia,españa,,2,grupo,buena experiencia,amabilidad del personal,cuarto de baño mejorable,8.0,2023-09-24,fabuloso
silken puerta valencia,españa,,1,pareja,excepcional,muy bien ubicado! el personal de recepcion muy amable!,faltaria el servicio de cafe o te en la habitacion. solo tenian cosas de minibar que habia que pagar.,10.0,2023-09-20,fabuloso
silken puerta valencia,españa,,1,pareja,perfecta,"ubicación, habitación.",,10.0,2023-09-15,fabuloso
silken puerta valencia,españa,,2,persona que viaja sola,fantástico,las almohadas y colchones corazón rojo,,9.0,2023-09-15,fabuloso
silken puerta valencia,españa,,1,persona que viaja sola,buenas instalaciones.,habitación amplia,,9.0,2023-09-13,fabuloso
silken puerta valencia,españa,,1,pareja,buen sitio en valencia,"personal amable, parking amplio con 4 cargadores de endesa x  2 de 11 kw y 2 ccs . habitación amplia.",solo nos dieron una tarjeta para la habitación y éramos 2 personas aunque debo decir que no volví para pedirla.,8.0,2023-09-01,fabuloso
silken puerta valencia,españa,,4,pareja,hotel muy recomendable,un hotel perfecto para la visita a valencia,,9.0,2023-09-01,fabuloso
silken puerta valencia,españa,,2,pareja,muy bien,"la habitación es muy amplia, las camas cómodas y muy limpio. cerca del estadio mestalla a unos 5 min. bien comunicado por autobuses.",los precios del minibar son excesivamente altos,8.0,2023-08-28,fabuloso
silken puerta valencia,españa,,1,familia,fantástico,todo en general; a reseñar el servicio de restaurante,los precios del minibar.,9.0,2023-08-26,fabuloso
silken puerta valencia,españa,,1,pareja,muy bien,habitación grande. productos de higiene en el baño.,las camas. no está insonorizado,8.0,2023-08-17,fabuloso
silken puerta valencia,españa,,1,persona que viaja sola,muy correcta,"bien de localización, y las instalaciones limpias. el hotel está muy bien.","por favor, pongan cosas en el minibar. no hay ni bebidas ni comida.",8.0,2023-08-14,fabuloso
silken puerta valencia,españa,,1,pareja,cómodo y bien ubicado,muy buena ubicación,,8.0,2023-08-14,fabuloso
silken puerta valencia,españa,,3,familia,fachada elegante para ciudad maravillosa  fachada referente al hotel ,"ubicación buena, el desayuno bueno, la cena excasa y pocos menús para elegir, habitación limpia, servicio del bar muy amable simpatico el camarero.","lo que no nos gusto fue el excaso menu a la hora de cenar, para ducharse hoy en dia tenía que ser ducha y no bañera, que es lo que tienen, es mas peligroso a la hora de ducharse. pueden mejorarlo con un pequeño esfuerzo.",8.0,2023-08-13,fabuloso
silken puerta valencia,españa,,1,grupo,"buen hotel, y si te gusta andar, puedes llegar al centro en poco más de media hora",tiene una fachada espectacular y las habitaciones muy cómodas y amplias,"y le falta el detalle de la piscina y seria de 10. en  la información que dan de la ubicacion  no está demasiado clara, parece dar a entender que está a 10 minutos del centro histórico yo entendí que andando, pero andando está a mas media hora. y la ciudad de las artes dice estar a 15 minutos, pero también está a media hora andando",9.0,2023-08-09,fabuloso
silken puerta valencia,españa,,1,familia,cerca de mestalla,muy céntrico,todo bien,9.0,2023-08-07,fabuloso
