nombre_del_hotel,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,comentario_media_hotel
venecia plaza centro,españa,habitación doble con balcón - plaza del ayuntamiento,1,pareja,perfecto todo,todo,nada,10.0,2024-02-12,fantástico
venecia plaza centro,españa,habitación cuádruple superior,1,grupo,super confortable,"la habitación de 4 con 4 camas individuales, cafetera, nevera, microondas, tele enorme. super confortable. el baño enorme, ducha cómoda, los geles con olor a naranja, toallas estupendas, no le falta un detalle",no encuentro nada,10.0,2024-02-11,fantástico
venecia plaza centro,españa,habitación estándar,2,pareja,agradable y confortable,"personal amable, limpieza, ubicación inmejorable",me ha gustado todo,10.0,2024-02-09,fantástico
venecia plaza centro,españa,habitación estándar,1,persona que viaja sola,muy bien,me encantó el establecimiento. ningún problema. en el corazón de valencia.,nada. todo perfecto,10.0,2024-02-08,fantástico
venecia plaza centro,españa,habitación estándar,1,familia,excepcional,"la ubicación, en plena plaza del ayuntamiento. habitaciones muy bien insonorizadas de la calle, pese a estar en el centro no se escuchaba nada de ruido externo. todo muy limpio",,10.0,2024-02-08,fantástico
venecia plaza centro,españa,,1,familia,fantástico,la ubicación,,9.0,2024-02-08,fantástico
venecia plaza centro,españa,habitación cuádruple superior,2,grupo,"hotel moderno, súper limpio, en el centro de valencia. súper recomendable",la ubicación.,nada,9.0,2024-02-08,fantástico
venecia plaza centro,españa,habitación cuádruple prémium,2,familia,fabuloso,todo,,10.0,2024-02-06,fantástico
venecia plaza centro,españa,habitación doble con balcón - plaza del ayuntamiento,1,pareja,excepcional,la ubicación excelente. la cama muy cómoda. nos gustó mucho .,no tiene párking.,10.0,2024-02-06,fantástico
venecia plaza centro,españa,habitación estándar,2,grupo,muy bien,"su ubicación en pleno centro, la plaza del ayuntamiento de valencia. as instalaciones, la comodidad de la cama, el balcóncito con vistas.",nada,8.0,2024-02-04,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,volvería a repetir.,"todo genial. ubicación excelente, en pleno centro. cerca de todo. un lujo.",,10.0,2024-01-29,fantástico
venecia plaza centro,españa,habitación cuádruple superior,1,familia,maravilloso!,la ubicación excelente. la habitación super completa con unas vistas increíbles.,es que me gustó todo.,10.0,2024-01-28,fantástico
venecia plaza centro,españa,habitación estándar,3,pareja,excepcional,todo perfecto.ubicacion inmejorable.,,10.0,2024-01-28,fantástico
venecia plaza centro,españa,habitación doble con balcón - plaza del ayuntamiento,1,persona que viaja sola,estupenda,ubicacion,,8.0,2024-01-24,fantástico
venecia plaza centro,españa,habitación triple superior,2,grupo,agradable y relajante,"muy limpio, completa la habitación y ubicación excelente",me gustó todo,10.0,2024-01-24,fantástico
venecia plaza centro,españa,habitación triple superior,4,familia,excelente,todo en general,nada,10.0,2024-01-23,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,fin de semana perfecto,todo,creo que sería más funcional un plato de ducha,10.0,2024-01-22,fantástico
venecia plaza centro,españa,habitación estándar,1,persona que viaja sola,genial,muy comoda la ubicacion,todo. perfecto,10.0,2024-01-21,fantástico
venecia plaza centro,españa,habitación estándar,1,familia,fantástico!!,todo!!!!,,10.0,2024-01-18,fantástico
venecia plaza centro,españa,habitación estándar,2,familia,excelente,la vista,todo estuvo bien,9.0,2024-01-18,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,muy recomendable,"la ubicación es inmejorable, las instalaciones muy completas y recién reformadas y con todo lo que puedas necesitar en plena plaza del ayuntamiento.","que no tienen garaje, por poner alguna pega.",9.0,2024-01-15,fantástico
venecia plaza centro,españa,habitación cuádruple superior,1,grupo,estancia para repetir,"hotel centrico, con muy bien servicio y las habitaciones grandes, con todo lo q puedas necesitar , limpio , buenas vistas.y buen precio si volvemos a ir a valencia repetiremos",me gusto todo,9.0,2024-01-13,fantástico
venecia plaza centro,españa,habitación estándar,1,familia,muy bien,la limpieza y la ubicación,"las almohadas, muy duras y altas",8.0,2024-01-10,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,excelente,la ubicacion y la habitacion.,"nada, estaba todo perfecto.",10.0,2024-01-08,fantástico
venecia plaza centro,españa,,1,familia,excepcional,todo,el baño era ligeramente de mobiliarion algo antiguo,10.0,2024-01-07,fantástico
venecia plaza centro,españa,habitación estándar,2,persona que viaja sola,excelente hotel en pleno centro de valencia.,"es la tercera vez que me quedo en ese hotel. la situación es excelente, plaza del ayuntamiento. y la relación calidad precio también buena.",,9.0,2024-01-07,fantástico
venecia plaza centro,españa,habitación estándar,4,pareja,fantástico,la ubicación el trato del personal del hotel,,9.0,2024-01-06,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,3,pareja,muy bien,la ubicación,,8.0,2024-01-05,fantástico
venecia plaza centro,españa,habitación doble deluxe - 1 o 2 camas,2,pareja,perfecto para unos días en valencia,vistas a la plaza del ayuntamiento. amplitud y comodidad de la habitación.,nada,9.0,2024-01-05,fantástico
venecia plaza centro,españa,,1,pareja,excepcional,la ubicación y limpieza,,10.0,2024-01-01,fantástico
venecia plaza centro,españa,habitación cuádruple prémium,1,familia,hotel estupendo,"hotel céntrico, por lo que es ideal para visitar valencia. habitación muy amplia y camas muy cómodas. lo recomendaría sin dudarlo",,8.0,2024-01-01,fantástico
venecia plaza centro,españa,habitación estándar,2,familia,fantástico,"excelente ubicación, con una vista hermosa de la plaza. la habitación tenía balcón con sillas ideales para disfrutar del aire de valencia. super recomendable y volvería siempre.",,9.0,2023-12-28,fantástico
venecia plaza centro,españa,habitación cuádruple económica sin vistas,1,familia,excepcional,la.ubicacion inmejorable y es precioso.,,10.0,2023-12-27,fantástico
venecia plaza centro,españa,habitación doble con balcón - plaza del ayuntamiento,4,familia,repetiremos,"la ubicación es perfecta, en pleno centro. todo el personal en general fue muy profesional y amable, en recepción mireia y carlos nos atendieron muy bien. el personal de la limpieza del 2 piso también fue muy amable. la habitación era amplia y bien equipada",,10.0,2023-12-26,fantástico
venecia plaza centro,españa,habitación cuádruple económica sin vistas,2,familia,relación calidad precio ubicación excelente,"lo mejor la ubicación, la limpieza y la comodidad. habitación amplia y con todo lo necesario. en plena plaza del ayuntamiento y personal muy amable. muy útil las taquillas y el desayuno buffet sorprendentemente bueno con salmón, guacamole y variado.","lo peor es que el desayuno es en un comedor muy pequeño, estaba lleno de gente y algo ruidoso. pero el personal muy atento, reponiendo rápidamente todo.",9.0,2023-12-25,fantástico
venecia plaza centro,españa,habitación estándar,2,pareja,excelente para el centro .,"me encantó ya que según teníamos una habitación con balcón pero sin vistas y resultó todo lo contrario. nos cambiaron de habitación con balcón y vistas a la ciudad y sinceramente se agradece y más siendo en ese momento mi cumpleaños por que ha sido un buen regalo, a parte de darnos un gran detalle dentro de la habitación. de verdad se han portado de 10.",no me gustó el tema de los ruidos ya que se escuchan habitaciones . pero por algo pone habitaciones silenciosas en la que obviamente tienes que pagar . pero no me quejo. los demás huéspedes se portaron bastante bien con el tema de los ruidos . se escuchan las cañerías y en algún momento algún olor a ello . pero no a sido continuo . y temas de ruidos de la calle es 0 algo que es un punto a favor por ser el centro y bastante ambiente. de verdad de 10,9.0,2023-12-24,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,pareja,bien en general,limpieza ubicación,habitación poco cómoda para acceder a la cama por el lado de la ventana,8.0,2023-12-24,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,grupo,perfecto,"me he alojado en varias ocasiones y como siempre, todo perfecto. hacía tiempo que no podía alojarme ya que su precio se había incrementado mucho. encontré una muy buena oferta , pagué por una habitación económica con vistas a patio interior, y al hacer el check in nos habían cambiado a una habitación mejor ya que ,imagino,tenían disponibilidad. muy de agradecer el detalle. el tamaño d la habitación,aseo,ducha,la comodidad d las camas, el café de cortesía...todo genial.","me gustó todo. me gustaría poder encontrar el precio que pagué en más ocasiones ,para poder volver a alojarme aquí.",10.0,2023-12-23,fantástico
venecia plaza centro,españa,,1,familia,excepcional,"fantástica ubicación. moderno y cómodo, muy buena relación calidad-precio. personal muy amable. opción de dejar las maletas en consigna con muchas flexibilidad. altamente recomendable!",todo bien,10.0,2023-12-23,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,familia,muy bien,la ubicación es excelente...la cama muy buena ...la habitación no es muy grande pero vale la pena para ir caminando a todos lados .,quizás no es económico .,8.0,2023-12-21,fantástico
venecia plaza centro,españa,habitación estándar,3,pareja,increible volveria,todos super limpio y buen trato,me gusto todo,10.0,2023-12-19,fantástico
venecia plaza centro,españa,,1,familia,es perfecto!,"la amabilidad del personal, la ubicación, la tranquilidad y la limpieza son excelentes. es la segunda vez que nos alojamos en el hotel y no defrauda. muchísimas gracias por todo y enhorabuena.",nada,10.0,2023-12-18,fantástico
venecia plaza centro,españa,habitación triple superior,1,familia,agradable,la ubicación. es uno de los mejores hoteles en el centro,,10.0,2023-12-16,fantástico
venecia plaza centro,españa,habitación triple superior,1,grupo,excepcional,habitacion amplia luminosa y todo muy nuevo. la ubicacion mejor imposible.,nada negativo,10.0,2023-12-16,fantástico
venecia plaza centro,españa,habitación triple económica con vistas al patio interior,1,familia,fantástico,la ubicación,tamaño de la habitación,9.0,2023-12-16,fantástico
venecia plaza centro,españa,,2,familia,excepcional,"la ubicación,,, la amplitud de las habitaciones,, la amabilidad del personal,, muy buen desayuno,,",nada que resaltar,10.0,2023-12-15,fantástico
venecia plaza centro,españa,habitación doble deluxe - 1 o 2 camas,1,pareja,comodidad,"si ubicación , la cama super grande y su consigna de equipaje.",,9.0,2023-12-15,fantástico
venecia plaza centro,españa,habitación estándar,2,familia,fantástico,la ubicación. la limpieza. desayuno muy variado y muy bueno. el personal de recepción muy amable. y el silencio.,,9.0,2023-12-14,fantástico
venecia plaza centro,españa,,1,pareja,fantástico,"la ubicación perfecta, cerca de comercios y restaurantes. la habitación muy espaciosa y con todos los detalles. el desayuno bastante aceptable.. sin duda repetiría.",,9.0,2023-12-14,fantástico
venecia plaza centro,españa,habitación cuádruple superior,2,familia,excelente,todo,nada,10.0,2023-12-13,fantástico
venecia plaza centro,españa,habitación cuádruple superior,2,familia,excelente estancia,"habitación muy limpia, espaciosa y cómoda. con nevera y microondas que nos vino muy bien porque íbamos con un bebé. el bufet todo muy bueno. la ubicación excelente nos asomábamos por el balcón y veíamos la plaza del ayuntamiento preciosa de luces de navidad. todo cerca, tiendas, bares, restaurantes  genial. la próxima vez que vuelva a valencia volveré al mismo alojamiento.",,10.0,2023-12-11,fantástico
venecia plaza centro,españa,habitación estándar,2,grupo,"ubicación excelente, limpio",ubicación y limpieza,habitación pequeña.,8.0,2023-12-11,fantástico
venecia plaza centro,españa,habitación estándar,2,pareja,excepcional,la ubicación en plena plaza del ayuntamiento. la habitación cómoda y limpia. había lockers para guardar el equipaje.,el baño era un poco pequeño.,10.0,2023-12-10,fantástico
venecia plaza centro,españa,habitación estándar,2,familia,hotel recomendable,"ubicación excelente, desayuno muy variado y rico",,8.0,2023-12-10,fantástico
venecia plaza centro,españa,habitación cuádruple superior,2,familia,excepcional,la ubicación en pleno centro de la ciudad. muy práctico para ir con niños. las camas muy cómodas.,que salia bastante agua del plato de ducha.,10.0,2023-12-09,fantástico
venecia plaza centro,españa,habitación cuádruple económica sin vistas,1,grupo,excepcional,"limpieza,",nada,10.0,2023-12-09,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,fantástico .si volvemos nos alojaremos de nuevo en este hotel.,"la categoría del hotel de 2 estrellas no se corresponde con la realidad ,es superior,la habitación amplia,muy limpia,con vistas ,la cama muy grande buen colchón y buenas almohadas,silenciosa ,muy buena ubicación .el bufet desayuno muy completo.",nos gustó todo,9.0,2023-12-07,fantástico
venecia plaza centro,españa,habitación doble deluxe - 1 o 2 camas,4,pareja,de ensueño,todo fue espectacular,,10.0,2023-12-07,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,excepcional,"ubicación excelente, habitación bonita y acogedora. el detalle que te dejan en la habitación me ha gustado. la bañera es un plus y el desayuno muy bien.",nada,10.0,2023-12-05,fantástico
venecia plaza centro,españa,habitación estándar,1,persona que viaja sola,genial,"la ubicación, espectacular.","las bebidas vegetales en el desayuno están limitadas. tienen e una neverita, pero no hay microondas para calentar y poder hacer un café con leche. el resto todo genial.",9.0,2023-12-03,fantástico
venecia plaza centro,españa,habitación cuádruple prémium,1,familia,maravillosa,todo en general. excepcional. sin duda repetiremos,nada. encantada con todo,10.0,2023-11-30,fantástico
venecia plaza centro,españa,habitación estándar,3,pareja,fantástico,la ubicación era perfecta . esta renovado y la decoracion muy acertada,la habitación y el cuarto de baño eran pequeños,9.0,2023-11-27,fantástico
venecia plaza centro,españa,habitación cuádruple económica sin vistas,1,familia,excepcional,la ubicación y lo cómodo para todo,no tengo nada que opinar,10.0,2023-11-25,fantástico
venecia plaza centro,españa,,1,pareja,fantástico,la ubicación es inmejorable.,,9.0,2023-11-23,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,familia,fantástico,son estupendos. llevo alojandome hace más de tres años de forma periódica. estoy encantada!!,,9.0,2023-11-21,fantástico
venecia plaza centro,españa,habitación individual económica sin ventana,2,persona que viaja sola,muy bien,ubicación inmejorable. relación precio calidad muy bien ajustada. mis habitaciones  usé dos  aparecen como recientemente renovadas,breakfast... pero eso sólo por mis preferencias de desayunos calientes  english breakfast ,8.0,2023-11-21,fantástico
venecia plaza centro,españa,habitación cuádruple económica sin vistas,1,grupo,hotel para estar en el centro de valencia con muy buena calidad precio,el emplazamiento y la habitación,hacía mucho calor.,8.0,2023-11-19,fantástico
venecia plaza centro,españa,habitación estándar,3,pareja,muy bien,la ubicación del hotel,,8.0,2023-11-19,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,fantástico,todo estuvo perfecto.,,9.0,2023-11-18,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,excepcional,estupenda ubicación en el centro de la ciudad. muy buen desayuno. la habitación estaba muy bien insonorizada con buenas ventanas.,,10.0,2023-11-13,fantástico
venecia plaza centro,españa,habitación estándar,2,pareja,excepcional,"la ubicación, limpieza y amabilidad del personal",la amplitud de la habitación un poco escasa,10.0,2023-11-11,fantástico
venecia plaza centro,españa,habitación estándar,2,familia,fantástico,"la ubicación perfecta, el desayuno ok,, la habitación muy cómoda",,9.0,2023-11-10,fantástico
venecia plaza centro,españa,,1,pareja,excepcional,"la habitación una pasada, súper amplia, espaciosa y limpia. ubicación excelente. y el personal muy amable.",,10.0,2023-11-06,fantástico
venecia plaza centro,españa,habitación estándar,2,persona que viaja sola,buen sitio para visitar valencia,la buena ubicación. la comodidad de las habitaciones. servicio de consigna con taquillas individuales.,nada que objetar,9.0,2023-10-30,fantástico
venecia plaza centro,españa,habitación doble con balcón - plaza del ayuntamiento,1,pareja,excelente estancia,"ubicación perfecta,en la misma plaza del ayuntamiento y a 5 min de la estación de tren. si vuelvo a valencia vuelvo al mismo hotel..desayuno muy bueno.",nada que decir,10.0,2023-10-28,fantástico
venecia plaza centro,españa,habitación estándar,1,persona que viaja sola,excepcional,instalaciones modernas y cafetera en la habitación,,10.0,2023-10-28,fantástico
venecia plaza centro,españa,habitación estándar,1,persona que viaja sola,excepcional,ubicación,nada,10.0,2023-10-27,fantástico
venecia plaza centro,españa,habitación estándar,1,persona que viaja sola,"céntrico, funcional, cómodo.","localización, enfoque funcional de la habitación. personalmente agradable.",,9.0,2023-10-26,fantástico
venecia plaza centro,españa,habitación estándar,1,persona que viaja sola,mucho más que un 2 estrellas,"ubicación, muchas opciones para comer en la zona, el balcón de la habitación, doble puerta para evitar el ruido exterior, el personal en recepción muy amable.",no hay nada negativo,10.0,2023-10-22,fantástico
venecia plaza centro,españa,habitación doble con balcón - plaza del ayuntamiento,1,persona que viaja sola,muy contenta,habitación con balcón al ayuntamiento. la habitación es pequeña pero está muy bien. el cuarto de baño también. todo muy limpio.,todo fue bueno,9.0,2023-10-20,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,pareja,estancia excelente,la ubicacion es ideal,,10.0,2023-10-20,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,7,familia,buena elección,"la ubicación, muy limpio, bien tamaño de habitación, las instalaciones, las facilidades, el personal.",,10.0,2023-10-19,fantástico
venecia plaza centro,españa,,1,familia,fantástico,"el hotel está situado en el centro, lo cual es una gran ventaja, puedes llegar a todos los lugares de interés a pie, genial.",no había mantas. pero lo logramtos.,9.0,2023-10-18,fantástico
venecia plaza centro,españa,habitación estándar,1,familia,fantástico,la habitación muy cómoda muy limpia y bonita. la cama estupenda. teníamos balcón y todo. a sido corto pero una maravilla.,lo que no me gustó fue que la tele estaba programada baja. yo entiendo que es para no molestar a los demás clientes. pero claro una persona que tiene problema de audición pues no escucha la televisión. entonces quizá la próxima vez tengamos que elegir otro hotel.,9.0,2023-10-17,fantástico
venecia plaza centro,españa,habitación triple superior,2,familia,excepcional,habitación - ubicación,la almohada no me gustó demasiado  x decir algo ,10.0,2023-10-15,fantástico
venecia plaza centro,españa,habitación doble deluxe - 1 o 2 camas,1,pareja,todo a mano en una valencia explendida,"su situación, el silencio a la hora de dormir, el trato del personal","los ascensores, pocos para tantas habitaciones",9.0,2023-10-08,fantástico
venecia plaza centro,españa,habitación cuádruple superior,1,grupo,una noche en valencia,"en pleno centro de valencia, el apartamento estaba impecable, llegamos a primera hora, pero puedes dejar las maletas en las consignas, así aprovechamos la visita al mercado  recomendado , y unas visitas a los negocios de su alrededor   hay de todo , tienes desde un restaurante, hasta para un picoteo, hay mucho ambiente en la plaza y cercanías, pero en la habitación no se escucha nada, descanso total, nos tocó un sexto piso, y hay unas vistas preciosas a la plaza. la estación de tren está a 5 minutos andando en línea recta, y es fácil ir caminando con las maletas. no me olvido de mencionar, la perfecta atención , de las personas encargadas en la recepción , una mujer rubia y unos hombres, así como las que se dedican a la limpieza, para tod s ellos, un 10. gracias por hacer la estancia tan agradable.",,10.0,2023-10-08,fantástico
venecia plaza centro,españa,habitación estándar,1,grupo,excepcional,"habitacion espaciosa y muy agradable., camas cómodas. muy buena ubicación","nada en concreto, es un sitio estupendo",10.0,2023-10-08,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,perfecta ubicación para un finde en valencia,"la ubicacion es fantástica, justo en la plaza del ayuntamiento",la habitación es un poco pequeña,8.0,2023-10-05,fantástico
venecia plaza centro,españa,habitación doble deluxe - 1 o 2 camas,1,familia,ha sido excelente.,la ubicación excelente. no desayunamos en el hotel.,el suelo muy resbaladizo de la bañera.,10.0,2023-10-04,fantástico
venecia plaza centro,españa,,1,familia,inmejorable,"el hotel es espectacular, super moderno, con todas las comodidades y facilidades posibles. en cuanto a la habitación, una pasada, cómoda, elegante, con una tetera cafetera para poder tomarte algo en la habitación. y las vistas increíbles. en cuanto al personal, tanto los chicos que me atendieron a mi llegada como el chico que me atendió por la noche, unos encantos! majísimos y muy profesionales. cuando vuelva por valencia no dudaré en volver a alojarme allí.",,10.0,2023-10-01,fantástico
venecia plaza centro,españa,,1,familia,repetiría 1000 veces,"que gran elección, limpieza, amabilidad y localización insuperables.",nada,10.0,2023-09-28,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,fantástico,la habitación cuenta con cafetera de cápsula y sus cápsulas correspondientes.,,9.0,2023-09-26,fantástico
venecia plaza centro,españa,,2,familia,nuestro hotel de referencia,es la 6 que vamos nuestro hotel de referencia en valencia en plena plaza del ayuntamiento excelente ubicación y el tener microondas y nevera en la habitación es un plus me encanta el olor de los geles y jabones,nada,10.0,2023-09-25,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,2,pareja,fabuloso!!!,"el hotel estaba perfecto, la ubicación céntrica inmejorable con parking público cercano, la atención del personal de 10 y muy limpio.",,10.0,2023-09-24,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,linda estadía en habitación con vistas a plaza del ayuntamiento,"la atención fue perfecta, nos adelantaron la habitación y realmente preocupados por hacernos sentir cómodos","los baños tenían puertas correderas, al menos el que nos tocó a nosotros.",9.0,2023-09-23,fantástico
venecia plaza centro,españa,habitación estándar,1,persona que viaja sola,excepcional,"la ubicación. la atención del personal. la limpieza. el colchón, la almohada y la ducha  mis tres fundamentales en un hotel .",todo fue perfecto.,10.0,2023-09-23,fantástico
venecia plaza centro,españa,habitación triple superior,1,familia,comodidad en el mismo centro de valencia,ubicación y comodidad de la habitación.,quizás es un poco caro pero estás cerca de casi todo caminando.,9.0,2023-09-19,fantástico
venecia plaza centro,españa,habitación estándar,3,pareja,un buen hotel en pleno centro de valencia,sobre todo la limpieza,,9.0,2023-09-18,fantástico
venecia plaza centro,españa,habitación triple económica con vistas al patio interior,2,grupo,"estuve con mis hijos de turismo, la ciudad nos ha gustado mucho y el hotel ha sido perfecto.","todo, desde el personal hasta la ubicación, estuvimos tres personas en la habitación tamaña correcto, buen baño, limpieza excelente y la ubicación estupenda. tienen servicio de paraguas, toallas playa,...me pareció muy cómodo; además dejamos las maletas en consigna, tanto a la entrada como a la salida. todo muy bien.",nada que reseñar,10.0,2023-09-18,fantástico
venecia plaza centro,españa,habitación cuádruple superior,2,grupo,"hotel céntrico, muy cómodo y agradable","muy bien ubicado, cómodo y limpio",,9.0,2023-09-17,fantástico
venecia plaza centro,españa,habitación triple económica con vistas al patio interior,1,familia,buena calidad y ubicacion,ubicación limpieza,no tenia vistas mi habitacion,8.0,2023-09-16,fantástico
venecia plaza centro,españa,,1,pareja,fantástico,ubicacion decoracion limpieza,podian poner una botellita de agua en la habitacion el precio es un poco elevado,9.0,2023-09-12,fantástico
venecia plaza centro,españa,,1,grupo,excepcional,la ubicacion excelente,,10.0,2023-09-12,fantástico
venecia plaza centro,españa,,3,pareja,maravillosa,"limpieza, personal muy amable, céntrico.",todo ha sido bueno,10.0,2023-09-07,fantástico
venecia plaza centro,españa,habitación cuádruple prémium,1,familia,es una pasada,el alojamiento tiene un 10 es un hotel muy sencillo pero muy céntrico y calidad precio muy bien,las habitaciones súper amplias al menos la mía estuvo genial una vista justo al centro de la plaza bueno repetiremos fijo,10.0,2023-09-07,fantástico
venecia plaza centro,españa,habitación estándar,2,pareja,inmejorable,"la ubicación es perfecta, muy centrico y bien comunicado con medios de transporte. decoracion y limpieza muy bien. personal agradable y muy buen desayuno.",en la habitacion hacia un poco de calor y habia que tener el aire acondicionado todo el tiempo. la presion del agua de la ducha disminuia rapidamente lo que impedia una ducha mas larga de 5 minutos.,10.0,2023-09-07,fantástico
venecia plaza centro,españa,habitación doble con balcón - plaza del ayuntamiento,2,pareja,excepcional,"la ubicación preciosa en el centro, es de dos estrellas el hotel pero por ningún sitio lo parece, estaba todo muy limpio y había de todo en la habitación. muy contento con la estancia.","precio alto si no se coge con tiempo al estar muy céntrico, no ha sido mi caso",10.0,2023-08-30,fantástico
venecia plaza centro,españa,habitación triple superior,5,familia,maravillosa,"nos gustó todo, la ubicación, el servicio, los detalles, como tener crema, cafetera,...nos gustó mucho, gracias, lo recomendé a toda mi familia y amigos",la verdad que todo nos gustó,10.0,2023-08-30,fantástico
venecia plaza centro,españa,habitación estándar,1,grupo,fantástico,"la decoración, la amabilidad del personal, la cama era comodísima y todo super limpio.",,9.0,2023-08-28,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,2,familia,fantástico,ubicación,,9.0,2023-08-28,fantástico
venecia plaza centro,españa,habitación cuádruple económica sin vistas,1,familia,buena relación calidad precio,la ubicación,nada,10.0,2023-08-26,fantástico
venecia plaza centro,españa,habitación cuádruple superior,1,grupo,"precioso hotel, ubicación perfecta!","nos gusto todo. superó nuestras expectativas, muy limpio, todo nuevo, los colchones cómodos.",,10.0,2023-08-26,fantástico
venecia plaza centro,españa,habitación doble con balcón - plaza del ayuntamiento,1,pareja,excepcional,la comodidad del dormitorio.,,10.0,2023-08-25,fantástico
venecia plaza centro,españa,,1,grupo,muy bien,que estaba bien hubo así en el centro,que estaba limpio y ordenado y el personal muy amable,9.0,2023-08-24,fantástico
venecia plaza centro,españa,habitación cuádruple superior,1,familia,excepcional,"excelente, todo muy limpio y la habitación muy comoda.",,10.0,2023-08-22,fantástico
venecia plaza centro,españa,habitación triple superior,1,familia,ubicacion inmejorable,ubicacion inmejorable habitacion y baño muy amplio,,9.0,2023-08-21,fantástico
venecia plaza centro,españa,,1,familia,muy satisfecha,"la ubicación, la comodidad de las camas. y aunque éramos tres en la habitación, resulta espaciosa y cómoda","por poner un pero, la altura del lavabo que era muy bajita para mi marido que mide 1,85.",9.0,2023-08-21,fantástico
venecia plaza centro,españa,habitación cuádruple prémium,1,familia,excepcional,la amplitud de la habitación y la terraza. también la limpieza,nos gustó todo,10.0,2023-08-18,fantástico
venecia plaza centro,españa,habitación cuádruple prémium,3,grupo,ubicación perfecta.,las vistas a la plaza del ayuntamiento.,no tiene aparcamiento propio pero puedes contratar un parking cerca del hotel.,9.0,2023-08-18,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,centro de valencia,la localización y decoración,habitación pequeña pero correcta,8.0,2023-08-16,fantástico
venecia plaza centro,españa,,1,persona que viaja sola,excepcional,el check-in 24h,,10.0,2023-08-12,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,"todo perfecto, limpio y rápido","check-in muy rápido, amables, simpáticos, la ubicación inmejorable. todo perfecto, super limpio. relación calidad-precio perfecta. la verdad es que he estado en muchos hoteles de categoría superior, que en realidad eran bastante inferiores a este hotel. 100  recomendable.",,10.0,2023-08-11,fantástico
venecia plaza centro,españa,habitación cuádruple superior,2,familia,fantástico,"limpieza, céntrico, cercano a muchas tiendas, sitios para comer y ante todo la comodidad de visitar ciertos lugares de interés a pie y aún así estar bien comunicado para ir al oceanografic o al bioparc",la nevera enfriaba poco,9.0,2023-08-10,fantástico
venecia plaza centro,españa,,1,pareja,la excelencia,es un hotel que aconsejaria a cualquier persona. me gisto mucho,"nada, me gusto todo mucho",10.0,2023-08-10,fantástico
venecia plaza centro,españa,habitación estándar,1,familia,perfecto,"muy central, tienes restaurantes, heladerias, todo al lado precioso te dan hasta un mapa con las distancias de los puntos para visitar",,10.0,2023-08-09,fantástico
venecia plaza centro,españa,habitación estándar,4,pareja,excepcional,la ubicación y el buen trato del personal,nada que objetar,10.0,2023-08-07,fantástico
venecia plaza centro,españa,,1,familia,nos quedamos con ganas de más ! volveremos y nos fuimos felices de la atención y el lugar precioso,"la comodidad, limpieza, amabilidad de las recepcionistas, el mobiliario de las habitaciones con jarra eléctrica y cafés o té , aire acondicionado el baño hermoso y balcón también",,10.0,2023-08-07,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,3,pareja,buena opción en el centro de valencia.,"la ubicación, la limpieza, la habitación estaba bastante bien.","la bañera era demasiado alta para su tamaño, un plato de ducha sería mejor opción.",10.0,2023-08-05,fantástico
venecia plaza centro,españa,habitación cuádruple prémium,1,familia,excepcional,todo,,10.0,2023-08-05,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,hotel perfecto para tu visita en valencia,"excelente ubicación. la habitación está muy limpia y equipada. era moderna y se amoldaba a las necesidades básicas. además, el personal muy agradable.",,10.0,2023-08-04,fantástico
venecia plaza centro,españa,habitación triple superior,2,grupo,fantástico,"la comodidad de la cama, la ubicación del hotel y la amabilidad del personal.",,9.0,2023-08-04,fantástico
venecia plaza centro,españa,habitación cuádruple económica sin vistas,1,familia,"lástima que no haya aparcamiento cerca, para ir en pareja y pasear por los alrededores es ideal.",la habitación muy confortable y cómoda.,las vistas desde la habitación y tener que andar desde el parking de oeste hasta el hotel con todo. por cierto el parking un infierno de calor que hace y ridículamente pequeño para moverse,10.0,2023-08-03,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,persona que viaja sola,excepcional,práctico,un poco estrecha la habitación,10.0,2023-08-02,fantástico
