nombre_del_hotel,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,comentario_media_hotel
casual del cine valencia by casual hoteles,españa,habitación cuádruple,1,familia,muy bien,"ubicación perfecta, habitación de cuatro muy cómoda y grande.",,8.0,2023-12-08,muy bien
casual del cine valencia by casual hoteles,panamá,habitación triple,1,grupo,excepcional,"la ubicación, la atención del personal y las instalaciones.",,10.0,2023-12-04,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,1,grupo,perfecto,ubicación genial,,10.0,2023-12-01,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,2,familia,agradable estancia.,"la ubicación esta genial a dos pasos de la plaza del ayuntamiento, a 5 min o menos de la estación del nord de tren. la habitación bastante grande ya que éramos dos adultos y un niño pequeño además de tener la suerte de tener la habitación con temática pixar infantil. el desayuno buffet muy bueno y bastante variedad, se agradece la leche de soja y de sin lactosa no todos tienen. el personal del hotel muy amable y atento. buena estancia",no me gusto mucho que se escuchaba mucho las escaleras al pasar.,10.0,2023-11-27,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,1,pareja,volvere otra vez,la ubicación todo estaba bien,,9.0,2023-11-21,muy bien
casual del cine valencia by casual hoteles,argentina,,3,familia,excelente,"alberto el recepcionista, el ser más amable que conocí. la ubicación espectacular.",se escuchaba mucho el ruido de las otras habitaciones.,10.0,2023-11-18,muy bien
casual del cine valencia by casual hoteles,argentina,habitación doble pequeña,2,pareja,valencia en 2 días,"la ubicación excelente! a pasos de todo!! alberto súper atento, nos dio varias recomendaciones muy buenas! la habitación que nos toco fue casa blanca, camada muy cómoda, instalaciones limpias!",,10.0,2023-11-15,muy bien
casual del cine valencia by casual hoteles,españa,,3,pareja,bien,la atención del personal,es deterioro del baño de la habitación,7.0,2023-11-14,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble pequeña,2,pareja,excepcional,excelente trato las instalaciones muy bien,,10.0,2023-11-14,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,4,familia,hotel familiar en el corazón de valencia,"de los poco hoteles en los que puedes alojar dos adultos y dos niños en la misma habitación, en valencia no encontramos muchas opciones. la localización ha sido ideal muchas gracias por la estancia!","pedimos un nórdico extra y al día siguiente se lo llevaron de nuevo, es algo muy pequeño y nos lo solucionaron muy rápido en recepción pero con el trajín que llevamos con los niños nos habría ayudado mucho que se quedase ahí hasta el check out. de todas formas todo el personal ha sido muy amable y nos han ayudado en todo, muchas gracias!",10.0,2023-11-14,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,1,grupo,excepcional,la ubicación es fantástica y el personal muy atento. las habitaciones son correctas y se descansa muy bien,me gustó todo,10.0,2023-11-02,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,1,familia,esta en pleno centro de valencia,esta muy céntrico pegado a plaza ayuntamiento,,10.0,2023-10-15,muy bien
casual del cine valencia by casual hoteles,españa,,1,pareja,estancia de cine!,"la habitación temática. pequeños detalles como botellitas de agua en las estancias, pañuelos y bolsita para la ropa sucia. almohadas duras y blandas a nuestra disposición.","todo perfecto. por decir algo, la barandilla de la litera era muy pequeña y mi hija se mueve mucho.",10.0,2023-10-09,muy bien
casual del cine valencia by casual hoteles,chile,habitación doble interior económica,2,pareja,hotel recomendable.,"el personal muy atento , y dispuesto ayudar. ubicación exelente. habitación cómoda y limpia.",el baño es pequeño y el secador de pelo muy antiguo. le falta caja fuerte.,10.0,2023-09-30,muy bien
casual del cine valencia by casual hoteles,uruguay,habitación doble - 2 camas,2,pareja,más que aceptable!,la ubicación y lo cuidado de los detalles incluida la limpieza,"no hubo nada que no me gustara. yo sabía que el tamaño de las habitaciones no era muy grande y quizá ése es su punto en contra. pero como el motivo de nuestro viaje era turismo, la función del hotel fue darnos un buen descanso. y lo cumplió.",9.0,2023-09-26,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,1,pareja,repetiría mi estancia sin dudarlo,la ubicación es excelente,es un hotel pequeño,10.0,2023-09-20,muy bien
casual del cine valencia by casual hoteles,estados unidos,habitación doble pequeña,1,pareja,excepcional,una gran atención,me gustó todo,10.0,2023-09-10,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,1,pareja,ubicación excelente,"sólo pasamos una noche, pero sin duda lo mejor que tiene este alojamiento es la ubicación, al lado de la plaza del ayuntamiento, y cerca de la zona más céntrica. el trato por parte del personal muy amable, y nos asignaron una habitación con la temática de la película el padrino, bastante curioso en ese sentido.","quizás la habitación sea un poco pequeña para pasar más de dos noches  o al menos la que nos tocó a nosotros , por lo demás todo bien.",9.0,2023-09-07,muy bien
casual del cine valencia by casual hoteles,costa rica,habitación doble interior económica,1,pareja,lindo pero muy pequeño.,"la ubicación era espectacular, cerca de todo. las habitaciones con tema de películas era lindo. todo muy limpio. cama cómoda.",olía raro. el espacio era muy pequeño. no tenía refri.,7.0,2023-09-04,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,1,grupo,estancia confortable en pleno centro histórico de valencia,"ubicación en pleno centro, de fácil acceso, y con descuento en parking público. las camas eran confortables y el baño correcto. los accesorios  toallas, sábanas, cojines, etc  estaban en perfectas condiciones.","la situación de la habitación  up  era algo ruidosa, por estar al lado de la escalera, y en general no hay una buen nivel de aislamiento acústico.",7.0,2023-08-30,muy bien
casual del cine valencia by casual hoteles,argentina,,1,grupo,excepcional,la atención del personal,,10.0,2023-08-28,muy bien
casual del cine valencia by casual hoteles,españa,,4,grupo,hotel bueno y asequible en el centro de valencia,"hotel cómodo y limpio. la habitación, además de que su decoración era muy original, era amplia para ser una triple; nos pusieron tres camas grandes, no dos camas y una supletoria como hacen en muchos hoteles. ubicación excelente.","la sala de desayunos era muy pequeña y contaba solo con un camarero que estaba desbordado. a pesar de establecer franjas en las que te tenías que apuntar para desayunar, había que esperar algo de tiempo.",9.0,2023-08-13,muy bien
casual del cine valencia by casual hoteles,españa,habitación triple,1,grupo,excepcional,"el personal muy amable,la ubicación genial,estaba limpio y no se oye ruido del exterior. bonitas habitaciones con temática de películas. estuvimos muy agusto","no puedo decir que algo no me gustó,porque realmente todo estuvo ideal.",10.0,2023-07-22,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble pequeña,1,familia,opcion muy buena en el centro,"ubicación, amabilidad.personal, limpieza, habitación y desayuno.",,10.0,2023-07-18,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,1,grupo,verdadera relación calidad precio,"la comodidad tanto de las almohadas y colchones, al final solo estuvimos para dormir y es muy recomendable volveremos seguro",,10.0,2023-07-18,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble pequeña,1,pareja,excepcional,"esta bien situado el chico de recepción super majo y la habitación en perfecto estado limpia,ordenada y la cama muy cómoda.","se oye todo desde la habitación,lo que hablan en otras....",10.0,2023-07-17,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,1,pareja,muy bien,el desayuno no estaba incluido y no puedo opinar. la ubicación perfecta.,la habitación que me dieron. estaba junto al ascensor y era bastante molesto el ruido que hacia.,8.0,2023-07-03,muy bien
casual del cine valencia by casual hoteles,argentina,habitación doble pequeña,2,pareja,excepcional,la temática del hotel siendo fans del cine,que era complicado conseguir agua caliente para infusión,10.0,2023-06-22,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,1,grupo,fantástico,la atención y ubicación.,poca variedad en el desayuno.,9.0,2023-06-10,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,3,pareja,céntrico y asequible,acerté al elegirlo por el precio y la ubicación. quiero destacar la amabilidad del personal. lo recomiendo y si vuelvo a valencia repetiré,,10.0,2023-06-09,muy bien
casual del cine valencia by casual hoteles,argentina,habitación doble interior económica,3,pareja,excepcional,la amabilidad del personal,,10.0,2023-05-30,muy bien
casual del cine valencia by casual hoteles,argentina,,5,pareja,contribuyo a una hermosa experiencia en valencia,excelente desayuno. excelente ubicacion. excelente trato y servicios de la recepcion del hotel.,,10.0,2023-05-30,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble pequeña,1,pareja,fantástico,"ubicación excelente, limpieza genial y desayuno bastante decente. la atención fenomenal y dormimos muy bien, la cáma era muy cómoda y amplia. a pesar de estar en un primer piso no oimos demasiado ruido. repetiría sin duda.","el baño con la cortina de ducha hacía que se saliera el agua por el suelo, la habitación un poco pequeña  aunque había opción de haber reservado otra más grande .",9.0,2023-05-29,muy bien
casual del cine valencia by casual hoteles,argentina,,2,pareja,fantástico,la zona y la atencion del personalcamas,camas demasiado pequeñas,9.0,2023-05-23,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble pequeña,1,pareja,ha sido muy buena,"no desayunamos .la ubicación para nuestro problema ,ha sido muy buena",,7.0,2023-05-15,muy bien
casual del cine valencia by casual hoteles,colombia,habitación doble - 2 camas,1,grupo,muy bien,la localización y el servicio,en el desayuno demasiados al mismo tiempo hubo q hacer cola,8.0,2023-04-29,muy bien
casual del cine valencia by casual hoteles,reino unido,habitación doble interior económica,1,familia,una estancia de película,la decoración de las instalaciones,"el baño necesita modernizarse, hay que ir temprano a tomar el desayuno  el salón es muy pequeño ",8.0,2023-04-21,muy bien
casual del cine valencia by casual hoteles,chile,,2,familia,excepcional,"la atención, el personal muy amable. la habitación excelente, cómoda. el desayuno, muy bueno!","la ducha del baño un poco incómoda. estaba ubicada al medio de la tina, no en un extremo.",10.0,2023-04-18,muy bien
casual del cine valencia by casual hoteles,españa,habitación triple,2,familia,ideal para visitar valencia,"me gustó la habitación, me tocó la de grease, muy amplia y original. muy limpio. los empleados nos trataron muy bien. tiene una excelente ubicación.",lo único que me gustó menos era que en el desayuno había pocas opciones y poca información para una celíaca como yo.,9.0,2023-04-16,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,1,pareja,correcto,la ubicación,es un poco antiguo,7.0,2026-04-11,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,2,grupo,muy bien,,"a la hora del desayuno se acumulaba mucha gente, había que hacer cola para poder entrar",8.0,2026-03-26,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble de uso individual,1,persona que viaja sola,fantástico,"ubicación y atención del personal excelente, solo que el espacio es un poco justo y estaría bien que además de agua que te dan por cortesía haya disponible un calentador de agua para los que madrugamos y necesitamos un té infusión mate a primerísima hora. el resto todo excelente!",,9.0,2026-03-08,muy bien
casual del cine valencia by casual hoteles,españa,,2,pareja,"correcto, limpio y céntrico","ubicación muy céntrica, habitación un poco pequeña, pero limpia y correcta","bien todo en general, buen trato, muy amable, aunque como dije la habitación era un poco justa de espacio",8.0,2026-02-03,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,3,pareja,buena ubicación,la ubicación y la atención del personal,"el ascensor, era lento, pequeño y no tenía al día la inspección reglamentaria. las camas son un poco pequeñas.",7.0,2026-01-19,muy bien
casual del cine valencia by casual hoteles,españa,,2,grupo,bien,en el centro de valencia. el personal es muy amable.,,7.0,2026-01-17,muy bien
casual del cine valencia by casual hoteles,argentina,habitación triple,2,grupo,fantástico,la ubicación está muy bien y las instalaciones muy divertidas.,los pasillos y el ascensor tenían un olor rato...,9.0,2026-01-15,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,1,pareja,fantástico,"excelente trato del personal, cama confortable y ubicación inmejorable",,9.0,2025-12-28,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,2,pareja,muy bien,ubicación,ruidos la gente de la limpieza tenía el cuarto al lado de la habitación,8.0,2025-12-23,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble - 2 camas,2,pareja,bien,la ubicación,"olor raro y fuerte en el hotel nada mas entrar, parece coliflor. habitación oscura precio muy alto por las prestaciones",7.0,2025-12-12,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,2,pareja,de cine,"la ubicación, la limpieza, y la atención del personal. además, de que era bastante curioso por la temática, cuidado al detalle.",el aire acondicionado no iba muy bien y al dar a un patio interior hacia bastante calor.,9.0,2025-11-25,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,1,pareja,muy bien,,éramos una pareja y solo había un juego de toallas,8.0,2025-11-17,muy bien
casual del cine valencia by casual hoteles,francia,habitación doble de uso individual,1,persona que viaja sola,fantástico,"ubicación perfecta, personal muy amable  muchas gracias juan!! , habitación cómoda y una buena relación calidad-precio. volveré si regreso a valencia.",,9.0,2025-11-16,muy bien
casual del cine valencia by casual hoteles,argentina,habitación doble pequeña,2,pareja,volvería a contratar,muy cerca de la estación de trenes. buen desayuno. habitación confortable. personal muy amable. muy bien ubicado. transporte muy cercano.,,9.0,2025-11-05,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,1,pareja,excepcional,"decoración,limpieza, amabilidad.","comedor muy pequeño acogedor,pero aún así faltaba microondas,y más variedad de frutas.",10.0,2025-10-28,muy bien
casual del cine valencia by casual hoteles,argentina,,3,grupo,excelente ubicación y relación precio-calidad,"la temática, la limpieza, la atención y calidad del personal, y la ubicación",el colchón de la cama doble. realmente muy malo. y faltaría un poco más de potencia en las luces.,10.0,2025-10-17,muy bien
casual del cine valencia by casual hoteles,uruguay,habitación doble económica - 2 camas - interior,3,pareja,agradable,muy buena ubicación. el desayuno correcto.,que la habitación no tenía frigobar.,8.0,2025-09-28,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,3,familia,buena situación,la ubicación es perfecta para visitar la ciudad,el aire acondicionado hacía demasiado ruido a la hora de dormir.,8.0,2025-09-02,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,2,pareja,fantástico,"ubicación, al lado del centro. cómodo y práctico todo. además los productos del baño  gel, champú y crema de ritual  geniales.",,9.0,2025-09-01,muy bien
casual del cine valencia by casual hoteles,italia,habitación doble económica - 2 camas - interior,2,grupo,good value for money,"muy buena ubicación, el personal era amable. camas cómodas. baño limpio y bien.",,7.0,2025-08-25,muy bien
casual del cine valencia by casual hoteles,españa,habitación triple,1,familia,muy recomendable y acogedor,nos gustó todo,el aire acondicionado q fallaba algo,9.0,2025-08-25,muy bien
casual del cine valencia by casual hoteles,españa,,3,grupo,fantástico,"el trato del personal excelente, el hotel muy bien cuidado y la ubicación inmejorable.",en la zona de la litera hay poco espacio y entra poco el aire.,9.0,2025-08-19,muy bien
casual del cine valencia by casual hoteles,españa,habitación triple,1,persona que viaja sola,no volvería,la ubicación,que el aire acondicionado era demasiado alto y hacía mucha calor y no había jabón en el baño tuve que pedir en recepción,7.0,2025-08-17,muy bien
casual del cine valencia by casual hoteles,irlanda,,3,familia,muy bien,la ubicación,,8.0,2025-08-14,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,1,familia,excelente ubicación y precio. buena estancia para un fin de semana.,"la ubicación es excelente, en el centro y muy bien comunicado con la playa. la habitación es limpia y cómoda. el desayuno buffet correcto.",no había para colgar las toallas y cosas mojadas en la habitación. si vienes de la playa llegas con ropa que necesitas secar. pocos enchufes en la habitación.,8.0,2025-08-11,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,2,familia,excepcional,"ubicacion, ,limpieza, personal todos super",,10.0,2025-08-07,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,1,familia,céntrico,atención del personal.,,7.0,2025-07-18,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble de uso individual,1,persona que viaja sola,muy bien,la atención en recepción,el baño muy pequeño,8.0,2025-07-08,muy bien
casual del cine valencia by casual hoteles,estados unidos,,2,familia,muy bien,"muy buena localización, el personal excelente, muy original la ambientacion.","el aire acondicionado es pésimo, es una lástima en verdad es solo lo único malo que tiene el hotel.",8.0,2025-07-07,muy bien
casual del cine valencia by casual hoteles,españa,,1,grupo,.,vamos muchas veces a este hotel porqué la ubicación es inmejorable.,era una habitación para 3. normalmente hay una cama doble i una simple. ésta vez era una cama doble y una litera. no me pareció tan cómoda.,8.0,2025-07-05,muy bien
casual del cine valencia by casual hoteles,francia,,1,familia,perfecto!,"el personales es majísimo, tanto en recepción como para el desayuno. la habitación era muy cómoda y amplia y las camas muy cómodas. además está muy bien ubicado el hotel, y perfecto si necesitas dejar un coche en un parking.",todo perfecto!,9.0,2025-06-19,muy bien
casual del cine valencia by casual hoteles,colombia,habitación doble interior económica,3,pareja,alojamiento con servicio amable,la habitación estaba muy bien y con balcón. los detalles de notas positivas encima de la cama con un dulce y la del espejo del baño. los amenites. la gentileza y actitud positiva de las personas en recepción. la ambientación fue propicia para divertirnos tomándonos fotos.,el buffet del desayuno podría tener más fruta y ser más amplio.,9.0,2025-06-12,muy bien
casual del cine valencia by casual hoteles,españa,,1,grupo,ubicación inmejorable,"ubicación inmejorable, está en una calle peatonal en el centro de valencia. tienen convenio con un parking que también sale a buen precio  comparado con los demás de valencia . camas cómodas, limpio. volveremos seguro.","hay un ascensor pequeño que tarda muchísimo, no apto para personas con movilidad reducida.",8.0,2025-05-31,muy bien
casual del cine valencia by casual hoteles,españa,,1,pareja,muy bien,la ubicación inmejorable.,pero no estaba todo lo limpio que esperaba. el lavabo estaba atascado.,8.0,2025-05-30,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble pequeña,1,pareja,"genial, gracias","el desayuno increíble, muy bueno","la habitación un poco pequeña. pero  la cama era comodisima  mucho; los detalles y el servicio impecable y la ubicación excepcional,.",9.0,2025-03-21,muy bien
casual del cine valencia by casual hoteles,uruguay,habitación doble pequeña,2,pareja,muy bien,excelente desayuno,que en la habitación hubiese nevera,8.0,2025-03-19,muy bien
casual del cine valencia by casual hoteles,españa,,1,pareja,buen hotel para una escapada.,el alojamiento es ideal si quieres moverte por el centro. muy limpio y con detalles de una botella de agua de bienvenida y unos pañuelos de las fallas. la decoración del cine le da un toque moderno. buen desayuno.,todo bien. lo único que se escucha mucho el ruido de la calle. faltaría un poco más de aislamiento.,9.0,2025-03-16,muy bien
casual del cine valencia by casual hoteles,españa,,2,grupo,grupo de amigas,"ubicación excepcional, calidad precio y sobre todo poder aparcar a 5 minutos del hotel .","olía un poco a tubería pero también llovía mucho podía ser ese el motivo, nos hubiera gustado un poco mas de luz en el labavo pero son cosas que se puede mejorar ,para escapada fin de semana está perfecto.",9.0,2025-03-15,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,1,pareja,fantástico,la cercanía al centro,"el baño es diminuto ,y la vista por la ventana horrible",9.0,2025-03-15,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,1,grupo,bien,la situación estupenda. muy limpio.,el baño muy pequeño. apenas te puedes mover. los niños dormían en literas. y al moverse rechinan un poco.,7.0,2025-02-28,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble pequeña,1,persona que viaja sola,bien,la ubicación y el trato,"el tamaño de las habitaciones , la falta de puerta en la ducha y las paredes muy finas",7.0,2025-02-25,muy bien
casual del cine valencia by casual hoteles,españa,,1,grupo,ubicación excelente.,ubicación excelente. en el mismo centro. todo muy a mano.,no hubo nada en especial que me disgustara.,8.0,2025-02-24,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble pequeña,1,pareja,muy bien,la ubicación era excelente,,8.0,2025-02-15,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,2,familia,"calidad precio muy bien, muy centrico y bien conectado","la ubicación, desayuno variado",el baño muy pequeño...,9.0,2025-02-09,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,1,familia,volveremos las proximas navidades. valencia es preciosa !!!!!!!!!!!,la ubicacion es buenisima y el personal muy atento.,el ascensor muy pequeño.,8.0,2025-01-22,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble pequeña,1,grupo,fantástico,la ubicación,,9.0,2025-01-17,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,1,persona que viaja sola,viaje muy correcto y placentero,"el desayuno muy bien, lo único que no había beicon",la ducha no cerró bien y filtró agua al aseo,7.0,2025-01-17,muy bien
casual del cine valencia by casual hoteles,argentina,,2,familia,normal,la ubicación,"el ascensor , y que la habitación al estar pegada al cuarto del personal era muy ruidoso",7.0,2025-01-06,muy bien
casual del cine valencia by casual hoteles,españa,,1,familia,fantástico,la decoración de la habitación relacionada con el cine. desayuno variado . la amabilidad del personal.,"el ascensor es pequeño y lento, pero cumple su función",9.0,2025-01-05,muy bien
casual del cine valencia by casual hoteles,venezuela,habitación doble interior económica,1,familia,fantástico,excelente ubicación y las habitaciones cómodas,,9.0,2025-01-03,muy bien
casual del cine valencia by casual hoteles,españa,,2,familia,"hotel cómodo para visitar la ciudad por su ubicación en el centro, desayuno bueno","lo mejor es la ubicación del hotel, en el centro, las habitaciones reformadas y las camas nuevas, sabanas y toallas también muy bien.","que sólo hay un ascensor, es un edificio antiguo, por lo que hay que subir por escaleras, las vistas de algunas habitaciones son a un patio de luces interior o el olor a pintura ya que estaba recién pintadas dos plantas.",8.0,2024-12-29,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,1,familia,lunda experiencia,"lindo y cómodo hotel. buen desayuno, lugar tranquilo y cercano a todo. buena elección.",,7.0,2024-12-29,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble - 2 camas,1,pareja,muy bien,la localidad exelente .,,8.0,2024-12-23,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,1,pareja,muy bien,no se escuchan ruidos del exterior. relacion calidad precio muy buena.,,8.0,2024-12-13,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble - 2 camas,1,pareja,muy bien,la ubicacion y el desayuno,las paredes son muy finas y se oye todo .la habitacion podria estar mas limpia .,8.0,2024-12-10,muy bien
casual del cine valencia by casual hoteles,francia,,3,pareja,"excelente hotel, sencillo, muy limpio y muy bien ubicado, repetiré con casual del cine.","excelente ubicación, amplia habitación y bufet de notable para el desayuno.",por poner un  pero  quizás el baño era un pelín justo.,8.0,2024-12-10,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,1,pareja,muy bien,"la ubicación, es muy céntrico, está cerca todo.",los baños podrían estar más limpios. la cama  doble  son dos camas pequeñas y se separan.,8.0,2024-12-09,muy bien
casual del cine valencia by casual hoteles,españa,,1,pareja,muy bien,ubicación,,8.0,2024-12-07,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble pequeña,1,grupo,muy agradable,lo céntrico y precio asequible,,8.0,2024-12-06,muy bien
casual del cine valencia by casual hoteles,argentina,habitación doble pequeña,2,pareja,bien,el hotel está muy bien hubicado y el desayuno está bien. la conexión a internet es muy buena. la docha es excelente.,la habitación es muy pequeña y el baño aún más.,7.0,2024-11-29,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble de uso individual,2,persona que viaja sola,fantástico,"los pequeños detalles en la habitación, la ubicación, el ofrecimiento de guardar el equipaje después del checkout",el ruido que se escucha de las habitaciones contiguas y del exterior: muchos golpes en las puertas y la ventana del balcón que cerraba mal y la persiana no bajaba.,9.0,2024-11-26,muy bien
casual del cine valencia by casual hoteles,colombia,habitación doble interior económica,2,pareja,fantástico,"hotel con excelente ubicación, personal muy amable y desayuno muy completo.",,9.0,2024-11-14,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,3,familia,una buena estancia,"el desayuno me gustó mucho, muy variado y muy acogedor. la situación era fabulosa, en todo el centro.","en nuestra habitación faltaban accesorios para colgar las toallas y la mampara de la ducha no recogía el agua, se salía todo el agua y se quedaba empapado el baño.",9.0,2024-10-24,muy bien
casual del cine valencia by casual hoteles,argentina,habitación doble interior económica,4,persona que viaja sola,fantástico,"el hotel era super cómodo, la habitación era amplia y cómoda también. el personal de recepción fue extremadamente amable y comunicativo, siempre dispuesto a ayudar ante cualquier pregunta que se le hacía, sobre todo irina y nourredine, pero todos los que estaban en recepción siempre fueron muy amables.",para mi gusto hubiera sido bueno que hubiera al menos un toma de electricidad más cerca de la cama. yo uso un cpap para dormir y tenía que elegir entre enchufar dicho aparato o poner a cargar mi móvil. de todas formas lo resolví cargando el móvil antes de irme a dormir. no disminuye mi experiencia en el hotel para nada,9.0,2024-10-23,muy bien
casual del cine valencia by casual hoteles,españa,habitación triple,2,pareja,muy bien,la ubicacion y el personal,baño muy pequeño,8.0,2024-10-22,muy bien
casual del cine valencia by casual hoteles,argentina,,1,pareja,fantástico,todo muy lindo pero habitación chica.,el tamaño de la habitación,9.0,2024-10-22,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble pequeña,1,grupo,un gran fin de semana en valencia,"la atención del personal, comodidad de la habitación y baño, terraza de la habitación",el ascensor es muy lento y un poco claustrofóbico,9.0,2024-10-21,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,2,pareja,fantástico,excelente ubicación en el centro de la ciudad.,,9.0,2024-10-21,muy bien
casual del cine valencia by casual hoteles,israel,habitación doble económica - 2 camas - interior,3,pareja,muy bien,la atención,que no hay minibar en las habitaciones,8.0,2024-09-26,muy bien
casual del cine valencia by casual hoteles,argentina,,5,persona que viaja sola,lindo hotel temático.,"me encanto la temática del hotel, la habitación amplia, la cama muy cómoda y las almohadas bárbaras. la ubicación muy buena, en la ciudad vella. el personal muy amable, muy agradecida a nourerin e irina por su amable atención.","a veces en los pasillos había olor, pero también a veces se percibe en las calles, supongo será el tema de desagüe de la zona que es antigua.",9.0,2024-09-17,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,1,pareja,bien,,para una noche nos parecio caro el precio,7.0,2024-09-15,muy bien
casual del cine valencia by casual hoteles,españa,,2,grupo,bien,"hotel céntrico. recepcionist s amables. los productos rituals en el baño   crema, ge de ducha, manos y champú  se agradece.",el ascensor un poco viejo,7.0,2024-09-10,muy bien
casual del cine valencia by casual hoteles,españa,,3,grupo,muy agradable,el personal de recepción ha sido excelente,parking más cerca,8.0,2024-09-05,muy bien
casual del cine valencia by casual hoteles,argentina,habitación cuádruple,2,familia,bien,muy bien ubicado!! buena atención del personal ! buen desayuno !!,habitación chica !,7.0,2024-08-30,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,3,pareja,fantástico,la ubicación,,9.0,2024-08-24,muy bien
casual del cine valencia by casual hoteles,españa,habitación triple,4,familia,para volver,ubicación,último día un poco de ruido por la noche,9.0,2024-08-09,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,1,grupo,fantástico,la ubicación,,9.0,2024-08-08,muy bien
casual del cine valencia by casual hoteles,argentina,habitación cuádruple,2,grupo,fantástico,"excelente desayuno, personal muy amable. ubicación excelente. baño muy lindo.",habitación muy incómoda para grupo familiar. catres con colchones chicos.,9.0,2024-07-31,muy bien
casual del cine valencia by casual hoteles,españa,habitación triple,5,pareja,muy bien,"la ubicación es fantástica, buenas comunicaciones en transporte público, buen ambiente, numerosos lugares cerca para comer. el personal atento y amable.","estaría genial la opción de tener un minibar en la habitación, ni que fuera a disposición bajo pago. aunque había máquina de bebidas frías, eso sí.",8.0,2024-07-28,muy bien
casual del cine valencia by casual hoteles,colombia,habitación cuádruple,2,familia,fantástico,la ubicación,el ruido fuera del hotel.,9.0,2024-07-14,muy bien
casual del cine valencia by casual hoteles,argentina,habitación doble económica - 2 camas - interior,2,pareja,muy bien,ubicación y personal de recepción,desayuno básico y calidad medio,8.0,2024-06-21,muy bien
casual del cine valencia by casual hoteles,españa,,1,persona que viaja sola,agradable,"la ubicación es muy buena y el personal de recepción muy agradable. poder tener 2 almohadas para elegir, se agradece.",el espacio entre el final de la cama y la mesa era muy reducido y el baño muy pequeño.,9.0,2024-06-11,muy bien
