nombre_del_hotel,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,comentario_media_hotel
nh valencia las ciencias,españa,,2,pareja,bien,ubicación céntrico con buena conexión,necesita alguna reparación,7.0,2024-10-13,bien
nh valencia las ciencias,colombia,,1,pareja,bien,el baño y la habitación estaban ya un poco viejos.,,7.0,2024-10-10,bien
nh valencia las ciencias,perú,habitación doble estándar con cama supletoria - 1 o 2 camas,3,grupo,bien,excelente ubicación. el personal super atento.,la habitación era para 2 camas. la tercera hizo que todo fuera muy incómodo.,7.0,2024-10-07,bien
nh valencia las ciencias,uruguay,,3,grupo,valencia por siempre,la ubicación es excepcional.,el tamaño de la habitación era muy justo. era difícil circular sin llevarse por delante las valijas.,9.0,2024-10-07,bien
nh valencia las ciencias,españa,,2,persona que viaja sola,bien,limpieza y trato,el pk,7.0,2024-10-07,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,1,familia,muy bien,"estuvo genial, la habitación estaba muy completa, no le faltó detalle y estaba limpia el desayuno era muy variado y había mucho donde elegir.",quizás la habitacion era un poco pequeña,8.0,2024-10-07,bien
nh valencia las ciencias,colombia,,3,pareja,todo super,"todo excelente, buena ubicación, personal atento y habitación bonita",el wifi a veces era medio lento pero todo bien,8.0,2024-10-01,bien
nh valencia las ciencias,españa,,2,grupo,fantástico,desayuno,,9.0,2024-09-23,bien
nh valencia las ciencias,españa,,1,grupo,muy bien,ubicacion. al lado del hotel resturante y bar muy buenos. hotel tranquilo.,,8.0,2024-09-17,bien
nh valencia las ciencias,uruguay,,2,pareja,una buena estadia,todo el servicio fue bueno.,el wifi poca señal y te cobran por tener la opcion de descarga,9.0,2024-09-15,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,2,familia,muy bien,la situación,las almohadas,8.0,2024-09-09,bien
nh valencia las ciencias,españa,,2,pareja,muy bien,buen desayuno.,las plazas de parquing pequeñas,8.0,2024-09-09,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,2,familia,visitando la ciudad de las ciencias y las artes valencia.,"buena ubicación  cercano a la ciudad de las artes y las ciencias y con autobús urbano en la misma calle para acercarte al centro de la ciudad . además es un zona fácil para encontrar sitio de aparcamiento sin pagar  zona blanca , con un centro comercial a 5 minutos","las dimensiones del baño eran muy escasas, solo podíamos estar una persona. el armario era insuficiente para poner ropa, no había baldas",7.0,2024-09-08,bien
nh valencia las ciencias,españa,,1,pareja,excelente ubicación,"está muy bien ubicado, a pocos minutos de la ciudad de las artes y con transporte cerca para llegar al resto de la ciudad. el hotel es acogedor y su personal muy agradable.","el armario es un poco pequeño, pero por lo demás no tenemos queja. solo estuvimos un día así que no podemos opinar mucho.",9.0,2024-08-31,bien
nh valencia las ciencias,españa,,1,pareja,recomendable,la ubicación,habitación muy pequeña,8.0,2024-08-30,bien
nh valencia las ciencias,españa,,1,persona que viaja sola,muy bien,"ubicación perfecta para visitar la zona de la ciudad de las artes y las ciencias  oceanográfic, museo de ciencias... , zona tranquila y no muy lejos del centro de la ciudad, aunque mejor ir en taxi hasta allí.",habitación pequeña.,8.0,2024-08-28,bien
nh valencia las ciencias,argentina,,5,pareja,maravillosa etadia,"la ubicación,",,7.0,2024-08-26,bien
nh valencia las ciencias,españa,,1,pareja,satisfecha,el desayuno fue muy bueno y las camas muy cómodas,"el parking era un poco estrecho y costó aparcar el vehículo, los baños algo pequeños.",7.0,2024-08-25,bien
nh valencia las ciencias,españa,,5,pareja,muy aconsejable,la ubicación es perfecta y el personal muy atento y eficiente. hubo algún desperfecto que solucionaron inmediatamente. la habitación muy cómoda y cumplió nuestras expectativas,me hubiera gustado que cambiasen un poco más a menudo las toallas,9.0,2024-08-25,bien
nh valencia las ciencias,españa,,6,pareja,bien,bien situado,ruido de otros clientes y tv de otras habitaciones,7.0,2024-08-24,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,3,grupo,muy bien,la ubicación,la habitación pequeña para tres personas,8.0,2024-08-22,bien
nh valencia las ciencias,españa,,3,pareja,bien,"la ubicación es perfecta, muy cerca de las artes y ciencias, parada de autobuses muy cerca del hotel para ir al centro o playa",,7.0,2024-08-21,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,4,familia,bien,personal atento y amable. buen desayuno,instalaciones deterioradas. mala entrada salida del parking,7.0,2024-08-09,bien
nh valencia las ciencias,españa,,4,pareja,"bien ubicado, habitación pequeña, servicio muy bueno",ubicación y servicio de limpieza de habitaciones,habitación pequeña,8.0,2024-08-08,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,1,familia,espacio.,la ubicación.,habitación era pequeña para los tres .,9.0,2024-08-08,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria - 1 o 2 camas,1,familia,bien,la ubicación era excelente,"la habitación era muy pequeña y el baño muy incómodo por lo pequeño. además, sólo tenía un enchufe disponible.",7.0,2024-08-08,bien
nh valencia las ciencias,españa,,3,pareja,muy bien,la ubicación,el ruido de la calle al estar en planta baja,8.0,2024-08-05,bien
nh valencia las ciencias,españa,,3,pareja,bien,"limpieza, ubicación.","ruido, relación calidad-precio algo caro.",7.0,2024-08-04,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,1,familia,bien,el desayuno super completo fuimos a las artes porque en el hotel estaba cerrado el desayunado y super bien alli,para ser un nh deja mucho que desear,7.0,2024-08-04,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,2,familia,desayuno espectacular,el desayuno es brutal. tienen para todos los gusto.,nos alojamos en la planta baja y se escuchaba los coches pasar pero nada que no te deje dormir,8.0,2024-08-02,bien
nh valencia las ciencias,españa,,2,pareja,bien pero un poco caro,la habitación en si bien.,se escucha constantemente el ruido de los coches pasando.,7.0,2024-08-01,bien
nh valencia las ciencias,honduras,,5,pareja,muy bien,"ubicsción excelente a 1 cuadra de la ciudad de las artes, muchos restaurantes cerca, limpieza, atención de los empleados. solicitamos cambio de habitación y fueron muy atentos.","cuarto es pequeño, el hotel nh artes que está al lado es donde sirven el desayuno, se consigue hielo, etc la cama.muy dura",8.0,2024-07-29,bien
nh valencia las ciencias,españa,,2,pareja,fantástico,la ubicacion,"por decir algo,que el baño es demasiado pequeño",9.0,2024-07-28,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,1,familia,muy bien,"muy bien ubicado, el personal muy amable",,8.0,2024-07-27,bien
nh valencia las ciencias,españa,,1,familia,una atención increíble por parte del recepcionista,"cómo nos atendieron en recepción. el recepcionista se llama luca y nunca me han atendido mejor, amable, efectivo, rápido, considerado y trabajador. hizo que nuestra estancia fuese agradable y nos trató genial en el check-in y check-out. la verdad nos atendió de 10.",el aire acondicionado es bastante viejo y por lo menos en nuestra habitación se escuchaba el ruido de la calle. pero las camas y el baño estaban bastante bien.,8.0,2024-07-20,bien
nh valencia las ciencias,españa,,2,pareja,buena ubicación,"la ubicación pese a que es buena, está cerca de las artes y las ciencias, es un poco confusa cuando accedes en coche  hay 2 hoteles nh al lado prácticamente, fácil de confuncirse uno con en otro . habitación espaciosa con mini bar.","el parking tanto el acceso como las plazas son estrechísimas, y muy lioso el uso del parking  nunca tienes plaza asegurada . el armario de la habitación tiene una distribución poco útil.",7.0,2024-07-17,bien
nh valencia las ciencias,españa,,2,pareja,muy bien,el baño magnífico. el agua de la ducha muy rápida en caliente y con mucha furerza.,el precio de la habitación muy caro.,8.0,2024-07-15,bien
nh valencia las ciencias,españa,,1,familia,bien,situación,"los ascensores, complicado cogerlos y llegar al parking.",7.0,2024-07-14,bien
nh valencia las ciencias,chile,,2,familia,perfecta para visitar la ciudad de las artes,"la ubicación era maravillosa, estaba a menos de 1 cuadra de la ciudad de las artes.",el estacionamiento. era muy estrecho.,8.0,2024-07-14,bien
nh valencia las ciencias,españa,,4,pareja,muy bien,"la amabilidad del personal, especialmente maría dolores, la camarera de piso, hizo que nuestra estancia fuese mucho más agradable, siempre con la sonrisa y atenta a cualquier cosa que necesitábamos. la habitación era cómoda y estaba muy limpia. el cambio diario de toallas y sábanas. la localización, al lado de la ciudad de las artes y las ciencias, y rodeados de restaurantes y comercios. tener mini frigo en la habitación.","aunque la habitación estaba bien, falta algo de espacio si se está varios días. el armario no está bien diseñado, sólo pueden ponerse prendas colgadas y no muchas; falta sitio para poner y coger de forma cómoda camisetas o ropa interior. el pico del mueble del lavabo está prácticamente metido en la bañera, puede ser peligroso, si te das un baño puedes darte con el pico al levantarte y hacerte mucho daño.",8.0,2024-07-14,bien
nh valencia las ciencias,españa,,3,pareja,buena situación del hotel.,"el baño limpio y correcto. la habitación limpia y ordenada, era exterior. el personal muy amable, sobre todo la señora que hace las habitaciones. hotel muy bien situado, al lado de la ciudad de las artes, paradas de autobús y centro comercial.","la habitación es pequeña. la ventana no aísla bien del ruido. el parking es de acceso estrecho para coches grandes. confusión entre nh ciencias y artes, uno tiene piscina, sauna y gimnasio y el otro no.",8.0,2024-07-13,bien
nh valencia las ciencias,españa,,1,grupo,muy bien,ubicacion,,8.0,2024-07-13,bien
nh valencia las ciencias,españa,,2,pareja,un buen fin de semana de descanso,estaba bien ubicado,,9.0,2024-07-07,bien
nh valencia las ciencias,colombia,,3,familia,buena ubicación,"buena ubicación y los servicios en la habitación  cafetera, refrigerador ",,8.0,2024-07-07,bien
nh valencia las ciencias,españa,,2,pareja,muy bien,que estaba cerca del parque de las ciencias.,,8.0,2024-07-06,bien
nh valencia las ciencias,españa,,2,pareja,bien,la ubicación.,habitación pequeña y caro el parking.,7.0,2024-06-29,bien
nh valencia las ciencias,españa,,1,familia,muy bien,"el desayuno buffet está bien, el check ing fue rápido, y la localización perfecta para ir al osceanografic",que a las 8 y pico de la mañana los de la limpieza abrieran la puerta de la habitación sabiendo que era una habitación que se iba ese mismo día,8.0,2024-06-25,bien
nh valencia las ciencias,españa,,3,pareja,muy bien,cerca céntrico comodidad limpiezas,no tener restaurant en el hotel,8.0,2024-06-22,bien
nh valencia las ciencias,españa,,1,pareja,bien,la ubicación excelente,"el baño un poquito pequeño, pero para una noche suficiente.",7.0,2024-06-16,bien
nh valencia las ciencias,españa,,1,pareja,muy bien,"la ubicación ideal, porque tienes la ciudad de las artes y ciencias a dos minutos literal",podría tener el parking gratis o a un precio un poco más bajo lo,8.0,2024-06-13,bien
nh valencia las ciencias,argentina,,3,pareja,todo ok,la ubicación,un poco pequeña la habitación,8.0,2024-06-13,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,2,familia,esperaba mas de nh,"la ubicacion es estupenda, y esta todo muy limpio.","a pesar de haber hecho el check-in antes, y haber reservado una habitacion en la tercera planta, al llegar nos dieron una en la planta baja. la insonorizacion de la ventana, era pésima..parecia que estaba abierta... eramos 3, y la habitacion era demasiado pequeña...no podiamos ni abrir la maleta.",7.0,2024-06-11,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria - 1 o 2 camas,2,grupo,festival de les arts,muy buena ubicación respecto al festival al que hemos asistido.,nos asignaron una habitación interior que no tenía mucha luz natural.,9.0,2024-06-09,bien
nh valencia las ciencias,ecuador,,1,pareja,bueno,la cercanía al museo de ciencias,"que para acceder al parking aparte de pagar es incómodo, el tv antiguo, aire no enfriaba bien",7.0,2024-06-08,bien
nh valencia las ciencias,españa,,1,pareja,comodidad,la ubicación,no tienen excursiones,9.0,2024-06-05,bien
nh valencia las ciencias,chile,,3,familia,vacaciones bien logradas,el desayuno muy bueno. local muy luminoso. personal muy atento. la habitación bastante silenciosa la ubicación perfecta para lo que buscábamos,me pareció que la pieza era muy calurosa.,9.0,2024-05-27,bien
nh valencia las ciencias,españa,,4,pareja,buena opción para alojarse de vacaciones en valencia,ubicación y precio,"acceso a recepción y las escaleras de acceso a los ascensores que nuestras tarjetas llaves se desprogramarán dos veces son tenerlas cercas de nada magnético, las dos y por dos ocasiones",9.0,2024-05-26,bien
nh valencia las ciencias,españa,,4,pareja,agradable,"la ubicacion, bien comunicado, con gran cantidad de restauración en los alrededores","falta un calentador de agua , es un pequeño detalle que con bolsitas de té o sobres de café mejoran la jornada",8.0,2024-05-23,bien
nh valencia las ciencias,uruguay,,4,pareja,excelente ubicación y conectividad con principales atractivos.,la ubicación del hotel y su conectividad. como todo nh práctico,los cuartos un poco comprimidos. la cama chica y muy blanda. muy poco espacio. el desayuno caro,8.0,2024-05-20,bien
nh valencia las ciencias,méxico,,3,pareja,muy bien ubicado pero..,"la ubicación es maravillosa, queda a dos cuadras del oceanográfico y hay varias paradas de autobúses que te llevan al centro. muy limpio y el personal muy amable",cuarto pequeño para el precio y el aire acondicionado no enfríaba,8.0,2024-05-14,bien
nh valencia las ciencias,españa,,2,familia,fantástico,la ubicación y la zona con varios restaurantes,el baño un poco pequeño,9.0,2024-05-12,bien
nh valencia las ciencias,españa,,1,persona que viaja sola,falta reforma,viajaba por trabajo y me ofrecieron una habitación tranquila. el hotel está cerca de la ciudad se las artes y un centro comercial,precio caro para 1 noche  173   y ser un 3 estrellas al que le falta una buena reforma integral. tuve que llamar a recepción porque me colgaban el teléfono del room service para pedir la cena,7.0,2024-05-11,bien
nh valencia las ciencias,españa,,2,pareja,bien,desayuno muy caro y poco variado. no vale la pena pagar el precio del desayuno.,,7.0,2024-05-07,bien
nh valencia las ciencias,españa,,1,pareja,bien,la localización,la habitación olía muy mal,7.0,2024-05-07,bien
nh valencia las ciencias,argentina,,2,pareja,agradable,ubicacion y desayuno. camas cómodas,el diseño de los roperos o guardarropas. chicos e incómodos. el dormitorio es muy chico.,8.0,2024-05-05,bien
nh valencia las ciencias,colombia,,2,persona que viaja sola,"bien, pero limitado",la cercanía a museo de las ciencias y el oceanographic,no tenía acceso gratuito al alojamiento ni café de cortesía,8.0,2024-05-04,bien
nh valencia las ciencias,españa,,2,pareja,muy bien,su situación,,8.0,2024-05-03,bien
nh valencia las ciencias,españa,,2,familia,buena estancia,ubicación,"es un poco justo el baño, planta cero se escucha el ruido poco aislamiento",8.0,2024-05-03,bien
nh valencia las ciencias,uruguay,,6,grupo,bien,,"dicen la hora del desayuno, pero hay que pagar extra.",7.0,2024-05-03,bien
nh valencia las ciencias,españa,,1,pareja,bien,su ubicación,no disponer de la habitación cuando nos registramos. no poder cancelar la reserva a pesar de haberlo comunicado con más de 1 mes de anticipación,7.0,2024-05-02,bien
nh valencia las ciencias,españa,,1,familia,bien,ubicación,el armario no es muy práctico y el baño es un poco pequeño,7.0,2024-04-30,bien
nh valencia las ciencias,españa,,3,pareja,fantástico,todo muy bien,los armarios un tanto faltos de espacio,9.0,2024-04-30,bien
nh valencia las ciencias,españa,,2,pareja,bien,"la localización es perfecta si el plan es disfrutar de la ciudad de las artes y las ciencias. además, está a pocos minutos del centro en bici, así que es buena opción para combinar los dos planes.",,7.0,2024-04-29,bien
nh valencia las ciencias,españa,,1,persona que viaja sola,muy bien,"la situación es muy buena, todo limpio y el personal muy atento,el desayuno está muy bien.","el parking es muy estrecho e incómodo y la habitación demasiado ruidosa, no hay un buen aislamiento del ruido, si volviera a ir cogería una habitación interior.",8.0,2024-04-29,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,1,familia,súper buena ubicación !,la ubicación a 5 minutos de las ciencias,estaba bien,8.0,2024-04-21,bien
nh valencia las ciencias,españa,,3,pareja,bien,,armarios de la habitación muy pequeños,7.0,2024-04-15,bien
nh valencia las ciencias,españa,,1,familia,fantástico,sin lugar a dudas la ubicación del hotel es inmejorable.,,9.0,2024-04-15,bien
nh valencia las ciencias,españa,,2,grupo,bien,la ubicación,"estaba el aire acondicionado roto y no nos avisaron, además la habitación era pequeña para poner una cuna de viaje",7.0,2024-04-12,bien
nh valencia las ciencias,españa,,3,persona que viaja sola,muy bien,"situación, buen desayuno.",el parquin. deben de avisar al realizar la reserva de la estrechez para todo terreno y similares de cuatro puertas.,8.0,2024-04-12,bien
nh valencia las ciencias,españa,,1,pareja,muy bien,si ubicación,muy pequeño el baño.,8.0,2024-04-10,bien
nh valencia las ciencias,españa,,2,familia,100  recomendable,disponen de cafetera y termo de agua. a destacar la ubicación y la limpieza. en las mejores zonas de valencia,"la puerta del baño podría ser corredera, sería mucho más cómodo",9.0,2024-04-09,bien
nh valencia las ciencias,españa,,1,pareja,bien,"el desayuno perfecto, habitación pequeña y baño minúsculo",el espacio,7.0,2024-04-07,bien
nh valencia las ciencias,españa,,3,pareja,bien,localización perfecta cerca de la ciudad de las artes y las ciencias. atención muy buena y profesional. limpieza sin quejas.,"habitación pequeña y baño muy muy pequeño, claustrofóbico.",7.0,2024-04-06,bien
nh valencia las ciencias,españa,,4,pareja,muy correcto,la limpieza y el estado en general,"el baño un tanto pequeño y la habitación con tres camas muy estrecha,",7.0,2024-04-06,bien
nh valencia las ciencias,españa,,1,pareja,bien,persona super amable y hubicación pegada a los museos.,,7.0,2024-04-05,bien
nh valencia las ciencias,españa,,5,pareja,de volver a valencia repetiré en este hotel por su buena relación calidad-precio.,la ubicación muy buena.muy buena comunicación para acceder a todos los sitios. a 5mints andando de la ciudad de las ciencias. limpísimo.,pues el calor dentro de las habitaciones.,7.0,2024-04-04,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,3,familia,agobiante,la ubicación,era demasiado pequeño para 3 personas,7.0,2024-04-04,bien
nh valencia las ciencias,españa,,5,familia,fantástico,"el desayuno buffet fantástico, muy completo y variado","la limpieza de la habitación escasa, no limpiaban a fondo.",9.0,2024-04-01,bien
nh valencia las ciencias,españa,,1,grupo,muy bien,la ubicación fue lo mejor. muy cerca del museo de las ciencias y las artes.,,8.0,2024-03-30,bien
nh valencia las ciencias,españa,,3,familia,fantástico,el personal muy amable,la bajada a recesión por las escaleras con las maletas,9.0,2024-03-26,bien
nh valencia las ciencias,españa,,2,familia,muy bien comunicado,muy bien ubicado. al lado de la ciudad de las artes y las ciencias y con paradas de bus para ir al centro y a la playa.,la habitación es pequeña y el aire acondicionado no funciona. demasiado calor en la habitación. la grifería de la ducha costaba abrir.,8.0,2024-03-25,bien
nh valencia las ciencias,españa,,3,familia,todo bien,"la amplitud de la habitación, el buffet y lo cómodas que eran las camas",que el aire acondicionado no iba,8.0,2024-03-25,bien
nh valencia las ciencias,españa,,1,grupo,muy bien,esta centrico y limpio,caro para las condiciones y es incomodo teber que ir al desayuno al otro hotel,8.0,2024-03-25,bien
nh valencia las ciencias,españa,,3,grupo,funcional y cómodo,está bastante nuevo. bien el colchón.,"es de una decoración moderna que no tiene en la habitación cajones de ningún tipo, es todo como muy minimalista",8.0,2024-03-25,bien
nh valencia las ciencias,andorra,,5,pareja,helena y david,"el personal fue muy amable. la habitación estaba limpia, la limpiaban cada día y nos dejaron bebidas y comida en la nevera el primer día. nos gusto mucho la habitación, bastante grande y espaciosa.","el agua de la ducha salía o muy fría o muy calienta, no había un punto intermedio. creo que deberían poner otro tipo de cortinas, con las que tienes puestas entra mucho la claridad del sol.",8.0,2024-03-25,bien
nh valencia las ciencias,españa,,3,pareja,bien comunicado,"buena relación calidad precio, ubicación buena junto a transporte público para ir al centro",,8.0,2024-03-21,bien
nh valencia las ciencias,españa,,3,pareja,buena estancia,la ubicación,la habitación q nos tocó no era lo esperado. muy pequeña,7.0,2024-03-19,bien
nh valencia las ciencias,españa,,2,familia,ubicación y desayuno,el desayuno y la cama muy comoda,"el calor en la habitación, para ser 15 de marzo hacía mucha calor y el aire no funcionaba.",8.0,2024-03-19,bien
nh valencia las ciencias,españa,,2,familia,agradable,el hotel es cómodo y está muy limpio,"necesita mejorar la insonorización, sobre todo del exterior y cambiar las bañeras por platos de ducha",8.0,2024-03-19,bien
nh valencia las ciencias,españa,,1,persona que viaja sola,bien,ubicación,,7.0,2024-03-17,bien
nh valencia las ciencias,españa,,4,pareja,tranquilidad,"ubicación excelente para visitar el parque de las ciencias que es lo que buscábamos,bien comunicado con el centro y podías llegar a pié en unos 20 minutos.","la habitación era pequeña y parecía antigua,la cama a nosotros nos resultó dura.",7.0,2024-03-15,bien
nh valencia las ciencias,españa,,3,pareja,muy bien,el baño pequeño,,8.0,2024-03-12,bien
nh valencia las ciencias,españa,,3,pareja,muy bien,"la situación, está en muy buen sitio para visitar la ciudad.",la habitación tenía una puerta interior que daba a la habitación contigua...se oían los ronquidos del huésped....,8.0,2024-03-12,bien
nh valencia las ciencias,españa,,3,pareja,normalito,la ubicación para visitar la ciudad de las artes y las ciencias,el check-in fue malo. lo hicimos con anterioridad por internet y cuando llegamos tuvimos que hacerlo otra vez. el garaje muy malo para circular siendo muy estrecho y con columnas. garaje caro para lo que se ofrece.,7.0,2024-03-12,bien
nh valencia las ciencias,españa,,1,grupo,estancia correcta,ubicación,"el olor en la habitación , el parking",8.0,2024-03-10,bien
nh valencia las ciencias,españa,,2,pareja,bien,"buena ubicación junto a la ciudad de las artes, y a 15 min. en autobús del centro de valencia. muy limpio.",las ventanas están mal aisladas porque se oye mucho la calle con mucho tráfico que pasa junto al hotel,7.0,2024-03-07,bien
nh valencia las ciencias,españa,,3,pareja,descontento en mi estancia,"situación, pues esta muy cerca del oceanografic que fue el motivo de nuestra visita a la ciudad, además de otros museos. buena comunicación con el centro de la ciudad sobre todo con taxi, rapidísimos.","desayuno, carísimo, no utilizamos el comedor por esa razón, pues aún siendo abundante, no desayunamos tanto. las habitaciones pequeñas, el baño más pequeño aún, imposible coincidir las dos personas y ademas con necesidad de darle un buena reforma. las ventanas aún siendo aparentemente aislantes, el ruido se filtra superbien, parece duermes con la ventana abierta y por último el armario, parece de una casita de muñecas, pequeño, sin puertas, muy incomodo y casi sin perchas que si me entregaron en recepción, pero entiendo, que para la categoría que se presupone de hoteles nh, se queda muy corta.",7.0,2024-03-06,bien
nh valencia las ciencias,españa,,1,persona que viaja sola,bien,la ubicación,el precio,7.0,2024-03-05,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,1,familia,buen servicio y calidad,"la ubicación, ya que lo elegimos por que esta cerca de las artes y las ciencias. la amabilidad de los trabajadores, respondieron a nuestra petición sin problemas","había muchísima calor por la noche, y no había forma de bajar la temperatura y a ratos era molesto dormir con tanta calor. por el resto excelente",7.0,2024-03-04,bien
nh valencia las ciencias,españa,,2,pareja,buen alojamiento,muy bueno. personal amable y resuelven tus inquietud de manera amable y oportuna,,9.0,2024-02-27,bien
nh valencia las ciencias,españa,,3,pareja,buena relación precio calidad para la zona,que estaba en un punto cercano al oceanográfico bien comunicado con el centro y la playa con el autobús con parada en la puerta del hotel amabilidad por parte de todo el personal,"el precio del parking, muy elevado",9.0,2024-02-26,bien
nh valencia las ciencias,españa,,1,pareja,muy caro el parking,,mala relación calidad precio,7.0,2024-02-26,bien
nh valencia las ciencias,argentina,,1,pareja,fantástico,"excelente el desayuno. la ubicación, buena. muy cerca de la ciudad de las artes y ciencias. es un punto intermedio entre el centro de la ciudad y la playa. se puede llegar caminando en 30-40 min a ambos puntos.","la cama matrimonial, no lo era. sino que han unido dos camas individuales.",9.0,2024-02-25,bien
nh valencia las ciencias,colombia,,1,familia,muy bueno,"cama, baño ubicación",,8.0,2024-02-25,bien
nh valencia las ciencias,rusia,,1,pareja,muy bien,muy buena ubicacion,"no me gustó la ducha, no se mantenía en su lugar y caía sobre la cabeza",8.0,2024-02-25,bien
nh valencia las ciencias,españa,,2,pareja,fantástico,la ubicación,,9.0,2024-02-25,bien
nh valencia las ciencias,españa,,3,pareja,fantástico,la atención del personal de limpieza,el precioso del desayuno. es abusivo 15  por un desayuno,9.0,2024-02-24,bien
nh valencia las ciencias,chile,,3,persona que viaja sola,agradable,bien ubicado el hotel,mala aislación acústica entre habitaciones.,8.0,2024-02-22,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,2,familia,"ya se un hotel al que no volveré, por lo menos mientras sigan esas ventanas","la ubicación, limpieza, desayuno y personal","dormir con la ventana cerrada era lo mismo que tenerla abierta. todas las habitaciones que dan a la carretera es un suplicio. deberian de cambiar los aluminios de toda esa fachada. la que da al parque, como es lógico ni un ruido",7.0,2024-02-18,bien
nh valencia las ciencias,españa,,1,pareja,buena,la ubicacion,que no hubiera cajones,7.0,2024-02-16,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,4,familia,muy bien,ubicación,baño muy pequeño,8.0,2024-02-14,bien
nh valencia las ciencias,españa,,1,familia,buena ubicación y estupendo desayuno,la ubicación ideal para visitar la ciudad de las artes y las ciencias y el oceanografic. el desayuno estupendo.,"mal aislamiento, se oía mucho el tráfico y eso que era un 5  piso.",8.0,2024-02-13,bien
nh valencia las ciencias,chile,,2,persona que viaja sola,muy bien,"la ubicación, la atención del personal de recepción",el servicio de desayuno. comienzan a retirar la comida a las 10.22 hrs siendo que el servicio es hasta las 10.30 hrs.,8.0,2024-02-10,bien
nh valencia las ciencias,españa,,2,pareja,muy bien,"la ubicación es perfecta si buscas ir en pareja a disfrutar de la zona y la intimidad que da el acceso y salida del hotel sin tener que pasar por la recepción. la limpieza e instalaciones y el detalle de bienvenida con cafés, tés y agua.",el precio del parquing y del desayuno lo veo elevado. la calefacción estaba muy alta y la cama no era muy cómoda. se echa de menos una ducha en vez de una bañera de tamaño pequeño.,8.0,2024-02-06,bien
nh valencia las ciencias,españa,,4,familia,agradable-lo mejor la ubicación del hotel y el desayuno en nh las arts,sin duda lo mejor ha sido el desayuno en el nh arts. espectacular.,"del nh las ciencias nos quedamos un poco decepcionado cuando vimos el tamaño de la habitación comparado con lo que se veía en la web. se oía algo el tráfico tuve que dormir con tapones. en recepción poca información eran capaces de darnos, este punto sí que lo tendrían que mejorar..",7.0,2024-02-04,bien
nh valencia las ciencias,españa,,1,pareja,bien,la ubicación perfecta,que me cobren sin consultarme ya que quedé en recepción cancelar en efectivo y me quisieron cobrar por medio de la tarjeta de crédito de la reserva,7.0,2024-02-02,bien
nh valencia las ciencias,españa,,3,persona que viaja sola,muy bien,ubicación limpieza,,8.0,2024-02-02,bien
nh valencia las ciencias,españa,,2,grupo,muy bien,estaba muy bien ubicado parking en el hotel con buen acceso personal muy amable y buen servicio en general excelentísima limpieza todos los servicios mencionados están disponibles desde el primer momento,la habitación que nos designaron tuvo algún problema en la cerradura y no nos dejaba acceder algunas veces,8.0,2024-02-02,bien
nh valencia las ciencias,españa,habitación doble estándar con cama supletoria  2 adultos   1 niño  - 1 o 2 camas,2,familia,idela para visitar la ciudad de las artes,la ubicación es perfecta para visitar la ciudad de la artes. el desayuno es correcto,el baño de nuestra habitación era muy pequeño para nosotros que íbamos con un niño de 7 años y era dificil estar dos personas en el baño. el resto muy correcto,7.0,2024-02-01,bien
nh valencia las ciencias,españa,,1,grupo,aceptable,"tiene parking, aunque muy justo para la mayoria de coches, cama comoda",baño pequeño pequeño,7.0,2024-01-30,bien
nh valencia las ciencias,españa,,2,pareja,fin de año en valencia .,"la ubicación , estás a media hora del centro y a cinco minutos del oceanográfico.",que se equivocaron de habitaciones y al día siguiente querían k nos cambiáramos al otro hotel cuando fue fallo suyo de la recepcionista de la tarde y se dieron cuenta pq me pedí el desayuno a la habitación y n me encontraba .... n se si volveré ....,7.0,2024-01-28,bien
